,metadata,ArticleID,index,last name,first name,AuthorName,clean name,confirmed name,Sex
1293,"Friedman, Milton",21566,,Friedman, Milton, Milton Friedman,Milton Friedman,Milton Friedman,Male
1294,"Friedman, Milton",21698,,Friedman, Milton, Milton Friedman,Milton Friedman,Milton Friedman,Male
1295,"Friedman, Milton",21718,,Friedman, Milton, Milton Friedman,Milton Friedman,Milton Friedman,Male
1296,"Friedman, Milton",21862,,Friedman, Milton, Milton Friedman,Milton Friedman,Milton Friedman,Male
1297,"Friedman, Milton",22049,,Friedman, Milton, Milton Friedman,Milton Friedman,Milton Friedman,Male
1298,"Nelson, James C.",12048,,Nelson, James C., James C. Nelson,James C. Nelson,James C. Nelson,Male
1299,"Nelson, James C.",20439,,Nelson, James C., James C. Nelson,James C. Nelson,James C. Nelson,Male
1300,"Robbins, Lionel",12049,,Robbins, Lionel, Lionel Robbins,,,
1301,"Robbins, Lionel",21226,,Robbins, Lionel, Lionel Robbins,,,
1302,"Higgins, B.",12050,,Higgins, B., B. Higgins,B. Higgins,Benjamin Higgins,Male
1303,"Brems, Hans",12051,,Brems, Hans, Hans Brems,Hans Brems,Hans Brems,Male
1304,"Brems, Hans",20133,,Brems, Hans, Hans Brems,Hans Brems,Hans Brems,Male
1305,"Brems, Hans",20461,,Brems, Hans, Hans Brems,Hans Brems,Hans Brems,Male
1306,"Brems, Hans",21367,,Brems, Hans, Hans Brems,Hans Brems,Hans Brems,Male
1307,"Brems, Hans",21588,,Brems, Hans, Hans Brems,Hans Brems,Hans Brems,Male
1308,"Brems, Hans",21772,,Brems, Hans, Hans Brems,Hans Brems,Hans Brems,Male
1309,"Wright, A. Ll.",12052,,Wright, A. Ll., A. Ll. Wright,,,
1310,"Balogh, T.",12053,,Balogh, T., T. Balogh,,,
1311,"Balogh, T.",16758,,Balogh, T., T. Balogh,,,
1312,"Balogh, T.",17013,,Balogh, T., T. Balogh,,,
1313,"Balogh, T.",17451,,Balogh, T., T. Balogh,,,
1314,"Balogh, T.",19983,,Balogh, T., T. Balogh,,,
1315,"Balogh, T.",20493,,Balogh, T., T. Balogh,,,
1316,"Balogh, T.",20507,,Balogh, T., T. Balogh,,,
1317,"Edwards, Edgar O.",12054,,Edwards, Edgar O., Edgar O. Edwards,Edgar O. Edwards,Edgar O. Edwards,Male
1318,"Edwards, Edgar O.",19723,,Edwards, Edgar O., Edgar O. Edwards,Edgar O. Edwards,Edgar O. Edwards,Male
1319,"Davies, J. H.",12055,,Davies, J. H., J. H. Davies,,,
1320,"Davies, J. H.",21494,,Davies, J. H., J. H. Davies,,,
1321,"Wolfe, J. N.",12056,,Wolfe, J. N., J. N. Wolfe,,,
1322,"Wolfe, J. N.",20076,,Wolfe, J. N., J. N. Wolfe,,,
1323,"Wolfe, J. N.",21258,,Wolfe, J. N., J. N. Wolfe,,,
1324,"Wolfe, J. N.",21360,,Wolfe, J. N., J. N. Wolfe,,,
1325,"Maddison, A.",12057,,Maddison, A., A. Maddison,,,
1326,"Maddison, A.",20137,,Maddison, A., A. Maddison,,,
1327,"King, Frank H. H.",12058,,King, Frank H. H., Frank H. H. King,Frank H. H. King,Frank H. H. King,Male
1328,"Gordon, Scott",12059,,Gordon, Scott, Scott Gordon,Scott Gordon,Scott Gordon,Male
1329,"Gordon, Scott",12059,,Gordon, Scott, Scott Gordon,Scott Gordon,Scott Gordon,Male
1330,"Ozga, S. A.",12060,,Ozga, S. A., S. A. Ozga,,,
1331,"Ozga, S. A.",21256,,Ozga, S. A., S. A. Ozga,,,
1332,"Heady, Earl O.",12061,,Heady, Earl O., Earl O. Heady,Earl O. Heady,Earl O. Heady,Male
1333,"Heady, Earl O.",12160,,Heady, Earl O., Earl O. Heady,Earl O. Heady,Earl O. Heady,Male
1334,"Heady, Earl O.",20501,,Heady, Earl O., Earl O. Heady,Earl O. Heady,Earl O. Heady,Male
1335,"Heady, Earl O.",21453,,Heady, Earl O., Earl O. Heady,Earl O. Heady,Earl O. Heady,Male
1336,"Michaely, Michael",12062,,Michaely, Michael, Michael Michaely,,,
1337,"Michaely, Michael",19400,,Michaely, Michael, Michael Michaely,,,
1338,"Nutter, G. Warren",12063,,Nutter, G. Warren, G. Warren Nutter,G. Warren Nutter,G. Warren Nutter,Male
1339,"Nutter, G. Warren",21374,,Nutter, G. Warren, G. Warren Nutter,G. Warren Nutter,G. Warren Nutter,Male
1340,"Mason, Will E.",12064,,Mason, Will E., Will E. Mason,,,
1341,"Boulding, K. E.",12065,,Boulding, K. E., K. E. Boulding,,,
1342,"Boulding, K. E.",17038,,Boulding, K. E., K. E. Boulding,,,
1343,"Boulding, K. E.",19998,,Boulding, K. E., K. E. Boulding,,,
1344,"Boulding, K. E.",20184,,Boulding, K. E., K. E. Boulding,,,
1345,"Boulding, K. E.",22073,,Boulding, K. E., K. E. Boulding,,,
1346,"Alhadeff, Charlotte P.",12066,,Alhadeff, Charlotte P., Charlotte P. Alhadeff,Charlotte P. Alhadeff,Charlotte P. Alhadeff,Female
1347,"Alhadeff, David A.",12066,,Alhadeff, David A., David A. Alhadeff,David A. Alhadeff,David A. Alhadeff,Male
1348,"Alhadeff, David A.",20166,,Alhadeff, David A., David A. Alhadeff,David A. Alhadeff,David A. Alhadeff,Male
1349,"Alhadeff, David A.",20505,,Alhadeff, David A., David A. Alhadeff,David A. Alhadeff,David A. Alhadeff,Male
1350,"Hunter, Alex",12067,,Hunter, Alex, Alex Hunter,Alex Hunter,Alex Hunter,Male
1351,"Brimmer, Andrew F.",12068,,Brimmer, Andrew F., Andrew F. Brimmer,Andrew F. Brimmer,Andrew F. Brimmer,Male
1352,"Glassburner, Bruce",12069,,Glassburner, Bruce, Bruce Glassburner,Bruce Glassburner,Bruce Glassburner,Male
1353,"Hirshleifer, Jack",12070,,Hirshleifer, Jack, Jack Hirshleifer,Jack Hirshleifer,Jack Hirshleifer,Male
1354,"Hirshleifer, Jack",19430,,Hirshleifer, Jack, Jack Hirshleifer,Jack Hirshleifer,Jack Hirshleifer,Male
1355,"Scitovsky, Tibor",12071,,Scitovsky, Tibor, Tibor Scitovsky,,,
1356,"Scitovsky, Tibor",19671,,Scitovsky, Tibor, Tibor Scitovsky,,,
1357,"Scitovsky, Tibor",20374,,Scitovsky, Tibor, Tibor Scitovsky,,,
1358,"Scitovsky, Tibor",21427,,Scitovsky, Tibor, Tibor Scitovsky,,,
1359,"Leibenstein, Harvey",12072,,Leibenstein, Harvey, Harvey Leibenstein,Harvey Leibenstein,Harvey Leibenstein,Male
1360,"Leibenstein, Harvey",12117,,Leibenstein, Harvey, Harvey Leibenstein,Harvey Leibenstein,Harvey Leibenstein,Male
1361,"Henderson, James M.",12073,,Henderson, James M., James M. Henderson,James M. Henderson,James M. Henderson,Male
1362,"Quandt, Richard E.",12073,,Quandt, Richard E., Richard E. Quandt,Richard E. Quandt,Richard E. Quandt,Male
1363,"Quandt, Richard E.",12073,,Quandt, Richard E., Richard E. Quandt,Richard E. Quandt,Richard E. Quandt,Male
1364,"Nevin, Edward",12074,,Nevin, Edward, Edward Nevin,Edward Nevin,Edward Nevin,Male
1365,"Chipman, J. S.",12075,,Chipman, J. S., J. S. Chipman,J. S. Chipman,John S. Chipman,Male
1366,"Shubik, M.",12076,,Shubik, M., M. Shubik,M. Shubik,Martin Shubik,Male
1367,"Shubik, M.",20058,,Shubik, M., M. Shubik,M. Shubik,Martin Shubik,Male
1368,"Morin, Francois",12077,,Morin, Francois, Francois Morin,Francois Morin,Francois Morin,Male
1369,"Burger, E.",12078,,Burger, E., E. Burger,,,
1370,"Bennett, M. K.",12079,,Bennett, M. K., M. K. Bennett,,,
1371,"Bennett, M. K.",19912,,Bennett, M. K., M. K. Bennett,,,
1372,"Bennett, M. K.",20347,,Bennett, M. K., M. K. Bennett,,,
1373,"Bauer, P. T.",12080,,Bauer, P. T., P. T. Bauer,,,
1374,"Bauer, P. T.",16690,,Bauer, P. T., P. T. Bauer,,,
1375,"Bauer, P. T.",17306,,Bauer, P. T., P. T. Bauer,,,
1376,"Bauer, P. T.",20091,,Bauer, P. T., P. T. Bauer,,,
1377,"Bauer, P. T.",20319,,Bauer, P. T., P. T. Bauer,,,
1378,"Bauer, P. T.",21280,,Bauer, P. T., P. T. Bauer,,,
1379,"Bauer, P. T.",21365,,Bauer, P. T., P. T. Bauer,,,
1380,"Bauer, P. T.",21444,,Bauer, P. T., P. T. Bauer,,,
1381,"Bauer, P. T.",21730,,Bauer, P. T., P. T. Bauer,,,
1382,"Weintraub, Robert E.",12081,,Weintraub, Robert E., Robert E. Weintraub,Robert E. Weintraub,Robert E. Weintraub,Male
1383,"Weintraub, Robert E.",12081,,Weintraub, Robert E., Robert E. Weintraub,Robert E. Weintraub,Robert Weintraub,Male
1384,"Brown, E. Cary",12082,,Brown, E. Cary, E. Cary Brown,E. Cary Brown,E. Cary Brown,Male
1385,"Brown, E. Cary",16355,,Brown, E. Cary, E. Cary Brown,E. Cary Brown,E. Cary Brown,Male
1386,"Brown, E. Cary",17346,,Brown, E. Cary, E. Cary Brown,E. Cary Brown,E. Cary Brown,Male
1387,"Brown, E. Cary",19734,,Brown, E. Cary, E. Cary Brown,E. Cary Brown,E. Cary Brown,Male
1388,"Brown, E. Cary",21225,,Brown, E. Cary, E. Cary Brown,E. Cary Brown,E. Cary Brown,Male
1389,"Thomson, Procter",12083,,Thomson, Procter, Procter Thomson,,,
1390,"Stockfisch, J. A.",12084,,Stockfisch, J. A., J. A. Stockfisch,,,
1391,"Stockfisch, J. A.",21349,,Stockfisch, J. A., J. A. Stockfisch,,,
1392,"Gurley, John G.",12085,,Gurley, John G., John G. Gurley,,,
1393,"Gurley, John G.",20103,,Gurley, John G., John G. Gurley,,,
1394,"Gurley, John G.",21513,,Gurley, John G., John G. Gurley,,,
1395,"Gurley, John G.",21664,,Gurley, John G., John G. Gurley,,,
1396,"Shaw, E. S.",12085,,Shaw, E. S., E. S. Shaw,,,
1397,"Shaw, E. S.",16649,,Shaw, E. S., E. S. Shaw,,,
1398,"Shaw, E. S.",21398,,Shaw, E. S., E. S. Shaw,,,
1399,"Shaw, E. S.",21877,,Shaw, E. S., E. S. Shaw,,,
1400,"Eckaus, R. S.",12086,,Eckaus, R. S., R. S. Eckaus,,,
1401,"Eckaus, R. S.",21642,,Eckaus, R. S., R. S. Eckaus,,,
1402,"Street, James H.",12087,,Street, James H., James H. Street,,,
1403,"Fox, Karl A.",12088,,Fox, Karl A., Karl A. Fox,,,
1404,"Fox, Karl A.",21528,,Fox, Karl A., Karl A. Fox,,,
1405,"Taeuber, Richard C.",12088,,Taeuber, Richard C., Richard C. Taeuber,,,
1406,"Campbell, Colin D.",12089,,Campbell, Colin D., Colin D. Campbell,Colin D. Campbell,Colin D. Campbell,Male
1407,"Campbell, Colin D.",20340,,Campbell, Colin D., Colin D. Campbell,Colin D. Campbell,Colin D. Campbell,Male
1408,"Campbell, Colin D.",21366,,Campbell, Colin D., Colin D. Campbell,Colin D. Campbell,Colin D. Campbell,Male
1409,"Campbell, Rosemary G.",12089,,Campbell, Rosemary G., Rosemary G. Campbell,,,
1410,"Hurwicz, Leonid",12090,,Hurwicz, Leonid, Leonid Hurwicz,Leonid Hurwicz,Leonid Hurwicz,Male
1411,"Hurwicz, Leonid",12292,,Hurwicz, Leonid, Leonid Hurwicz,Leonid Hurwicz,Leonid Hurwicz,Male
1412,"Hurwicz, Leonid",17004,,Hurwicz, Leonid, Leonid Hurwicz,Leonid Hurwicz,Leonid Hurwicz,Male
1413,"Hurwicz, Leonid",17225,,Hurwicz, Leonid, Leonid Hurwicz,Leonid Hurwicz,Leonid Hurwicz,Male
1414,"Hurwicz, Leonid",21628,,Hurwicz, Leonid, Leonid Hurwicz,Leonid Hurwicz,Leonid Hurwicz,Male
1415,"Hurwicz, Leonid",21897,,Hurwicz, Leonid, Leonid Hurwicz,Leonid Hurwicz,Leonid Hurwicz,Male
1416,"Hurwicz, Leonid",22164,,Hurwicz, Leonid, Leonid Hurwicz,Leonid Hurwicz,Leonid Hurwicz,Male
1417,"Valavanis, Stefan",12091,,Valavanis, Stefan, Stefan Valavanis,,,
1418,"Hicks, J. R.",12092,,Hicks, J. R., J. R. Hicks,,,
1419,"Hicks, J. R.",16593,,Hicks, J. R., J. R. Hicks,,,
1420,"Hicks, J. R.",17147,,Hicks, J. R., J. R. Hicks,,,
1421,"Hicks, J. R.",17443,,Hicks, J. R., J. R. Hicks,,,
1422,"Hicks, J. R.",17445,,Hicks, J. R., J. R. Hicks,,,
1423,"Hicks, J. R.",19466,,Hicks, J. R., J. R. Hicks,,,
1424,"Hicks, J. R.",19470,,Hicks, J. R., J. R. Hicks,,,
1425,"Hicks, J. R.",19789,,Hicks, J. R., J. R. Hicks,,,
1426,"Hicks, J. R.",21905,,Hicks, J. R., J. R. Hicks,,,
1427,"Robertson, D. H.",12094,,Robertson, D. H., D. H. Robertson,D. H. Robertson,Dennis Holme Robertson,Male
1428,"Robertson, D. H.",12102,,Robertson, D. H., D. H. Robertson,D. H. Robertson,Dennis Holme Robertson,Male
1429,"Robertson, D. H.",17005,,Robertson, D. H., D. H. Robertson,D. H. Robertson,Dennis Holme Robertson,Male
1430,"Robertson, D. H.",17305,,Robertson, D. H., D. H. Robertson,D. H. Robertson,Dennis Holme Robertson,Male
1431,"Robertson, D. H.",19756,,Robertson, D. H., D. H. Robertson,D. H. Robertson,Dennis Holme Robertson,Male
1432,"Robertson, D. H.",19801,,Robertson, D. H., D. H. Robertson,D. H. Robertson,Dennis Holme Robertson,Male
1433,"Robertson, D. H.",20071,,Robertson, D. H., D. H. Robertson,D. H. Robertson,Dennis Holme Robertson,Male
1434,"Robertson, D. H.",20524,,Robertson, D. H., D. H. Robertson,D. H. Robertson,Dennis Holme Robertson,Male
1435,"Robertson, D. H.",21277,,Robertson, D. H., D. H. Robertson,D. H. Robertson,Dennis Holme Robertson,Male
1436,"Robertson, D. H.",21839,,Robertson, D. H., D. H. Robertson,D. H. Robertson,Dennis Holme Robertson,Male
1437,"Smith, H.",12095,,Smith, H., H. Smith,H. Smith,Howard Smith,Male
1438,"Wright, Carl Major",12096,,Wright, Carl Major, Carl Major Wright,Carl Major Wright,Carl Major Wright,Male
1439,"Brown, Weir M.",12097,,Brown, Weir M., Weir M. Brown,,,
1440,"Brown, Weir M.",16738,,Brown, Weir M., Weir M. Brown,,,
1441,"Nicholson, R. J.",12098,,Nicholson, R. J., R. J. Nicholson,,,
1442,"Macdougall, Donald",12099,,Macdougall, Donald, Donald Macdougall,Donald Macdougall,Donald Macdougall,Male
1443,"Macdougall, Donald",21355,,Macdougall, Donald, Donald Macdougall,Donald Macdougall,Donald Macdougall,Male
1444,"Ramaswami, V. K.",12100,,Ramaswami, V. K., V. K. Ramaswami,V. K. Ramaswami,V. K. Ramaswami,Male
1445,"Kemp, Murray C.",12101,,Kemp, Murray C., Murray C. Kemp,Murray C. Kemp,Murray C. Kemp,Male
1446,"Kemp, Murray C.",20082,,Kemp, Murray C., Murray C. Kemp,Murray C. Kemp,Murray C. Kemp,Male
1447,"Kemp, Murray C.",21362,,Kemp, Murray C., Murray C. Kemp,Murray C. Kemp,Murray C. Kemp,Male
1448,"De Jong, F. J.",12103,,De Jong, F. J., F. J. De Jong,F. J. De Jong,Frank de Jong,Male
1449,"De Jong, F. J.",21438,,De Jong, F. J., F. J. De Jong,F. J. De Jong,Frank de Jong,Male
1450,"Stern, Ernest H.",12104,,Stern, Ernest H., Ernest H. Stern,Ernest H. Stern,Ernest H. Stern,Male
1451,"Stern, Ernest H.",19793,,Stern, Ernest H., Ernest H. Stern,Ernest H. Stern,Ernest H. Stern,Male
1452,"Malthus, T. R.",12105,,Malthus, T. R., T. R. Malthus,,,
1453,"Sraffa, P.",12106,,Sraffa, P., P. Sraffa,,,
1454,"Tew, Brian",12107,,Tew, Brian, Brian Tew,Brian Tew,Brian Tew,Male
1455,"Tew, Brian",22057,,Tew, Brian, Brian Tew,Brian Tew,Brian Tew,Male
1456,"Niculescu, B. M.",12109,,Niculescu, B. M., B. M. Niculescu,,,
1457,"Niculescu, B. M.",21281,,Niculescu, B. M., B. M. Niculescu,,,
1458,"Gehrels, Franz",12110,,Gehrels, Franz, Franz Gehrels,Franz Gehrels,Franz Gehrels,Male
1459,"Johnston, Bruce F.",12110,,Johnston, Bruce F., Bruce F. Johnston,Bruce F. Johnston,Bruce F. Johnston,Male
1460,"Johnston, Bruce F.",20328,,Johnston, Bruce F., Bruce F. Johnston,Bruce F. Johnston,Bruce F. Johnston,Male
1461,"Morris, Morris David",12111,,Morris, Morris David, Morris David Morris,,,
1462,"Harsanyi, John C.",12112,,Harsanyi, John C., John C. Harsanyi,John C. Harsanyi,John C. Harsanyi,Male
1463,"Harsanyi, John C.",12112,,Harsanyi, John C., John C. Harsanyi,John C. Harsanyi,John C. Harsanyi,Male
1464,"Harsanyi, John C.",20078,,Harsanyi, John C., John C. Harsanyi,John C. Harsanyi,John C. Harsanyi,Male
1465,"Harsanyi, John C.",20078,,Harsanyi, John C., John C. Harsanyi,John C. Harsanyi,John C. Harsanyi,Male
1466,"Harsanyi, John C.",21538,,Harsanyi, John C., John C. Harsanyi,John C. Harsanyi,John C. Harsanyi,Male
1467,"Harsanyi, John C.",21538,,Harsanyi, John C., John C. Harsanyi,John C. Harsanyi,John C. Harsanyi,Male
1468,"Bruton, Henry J.",12113,,Bruton, Henry J., Henry J. Bruton,Henry J. Bruton,Henry J. Bruton,Male
1469,"Bruton, Henry J.",19376,,Bruton, Henry J., Henry J. Bruton,Henry J. Bruton,Henry J. Bruton,Male
1470,"Wilson, George W.",12114,,Wilson, George W., George W. Wilson,George W. Wilson,George W. Wilson,Male
1471,"Smith, Robert S.",12115,,Smith, Robert S., Robert S. Smith,Robert S. Smith,Robert S. Smith,Male
1472,"Smith, Robert S.",12115,,Smith, Robert S., Robert S. Smith,Robert S. Smith,Robert S. Smith,Male
1473,"Carson, Deane",12116,,Carson, Deane, Deane Carson,Deane Carson,Deane C. Carson,Male
1474,"Galenson, Walter",12117,,Galenson, Walter, Walter Galenson,,,
1475,"Letiche, J. M.",12118,,Letiche, J. M., J. M. Letiche,,,
1476,"Letiche, J. M.",20270,,Letiche, J. M., J. M. Letiche,,,
1477,"Wolfe, Martin",12119,,Wolfe, Martin, Martin Wolfe,,,
1478,"Freedman, Robert, Jr.",12120,,Freedman, Robert, Robert Freedman,,,
1479,"Zauberman, Alfred",12121,,Zauberman, Alfred, Alfred Zauberman,Alfred Zauberman,Alfred Zauberman,Male
1480,"Zauberman, Alfred",20312,,Zauberman, Alfred, Alfred Zauberman,Alfred Zauberman,Alfred Zauberman,Male
1481,"Oxenfeldt, Alfred R.",12122,,Oxenfeldt, Alfred R., Alfred R. Oxenfeldt,Alfred R. Oxenfeldt,Alfred R. Oxenfeldt,Male
1482,"Oxenfeldt, Alfred R.",21458,,Oxenfeldt, Alfred R., Alfred R. Oxenfeldt,Alfred R. Oxenfeldt,Alfred R. Oxenfeldt,Male
1483,"Oxenfeldt, Alfred R.",21915,,Oxenfeldt, Alfred R., Alfred R. Oxenfeldt,Alfred R. Oxenfeldt,Alfred R. Oxenfeldt,Male
1484,"Oxenfeldt, Alfred R.",22093,,Oxenfeldt, Alfred R., Alfred R. Oxenfeldt,Alfred R. Oxenfeldt,Alfred R. Oxenfeldt,Male
1485,"Van Den Haag, Ernest",12122,,Van Den Haag, Ernest, Ernest Van Den Haag,Ernest Van Den Haag,Ernest Van Den Haag,Male
1486,"Van Den Haag, Ernest",21458,,Van Den Haag, Ernest, Ernest Van Den Haag,Ernest Van Den Haag,Ernest Van Den Haag,Male
1487,"Henderson, John P.",12123,,Henderson, John P., John P. Henderson,John P. Henderson,John P. Henderson,Male
1488,"Bergstrom, A. R.",12124,,Bergstrom, A. R., A. R. Bergstrom,A. R. Bergstrom,Albert Rex Bergstrom,Male
1489,"Frechet, Maurice",12125,,Frechet, Maurice, Maurice Frechet,,,
1490,"Frechet, Maurice",20055,,Frechet, Maurice, Maurice Frechet,,,
1491,"Frechet, Maurice",21691,,Frechet, Maurice, Maurice Frechet,,,
1492,"Frechet, Maurice",21861,,Frechet, Maurice, Maurice Frechet,,,
1493,"Frechet, Maurice",22002,,Frechet, Maurice, Maurice Frechet,,,
1494,"Machlup, Fritz",12128,,Machlup, Fritz, Fritz Machlup,Fritz Machlup,Fritz Machlup,Male
1495,"Machlup, Fritz",17358,,Machlup, Fritz, Fritz Machlup,Fritz Machlup,Fritz Machlup,Male
1496,"Machlup, Fritz",17409,,Machlup, Fritz, Fritz Machlup,Fritz Machlup,Fritz Machlup,Male
1497,"Machlup, Fritz",19449,,Machlup, Fritz, Fritz Machlup,Fritz Machlup,Fritz Machlup,Male
1498,"Machlup, Fritz",22045,,Machlup, Fritz, Fritz Machlup,Fritz Machlup,Fritz Machlup,Male
1499,"Morgan, E. Victor",12129,,Morgan, E. Victor, E. Victor Morgan,E. Victor Morgan,Edward Victor Morgan,Male
1500,"Morgan, E. Victor",17159,,Morgan, E. Victor, E. Victor Morgan,E. Victor Morgan,Edward Victor Morgan,Male
1501,"Frankel, Marvin",12130,,Frankel, Marvin, Marvin Frankel,,,
1502,"Frankel, Marvin",12153,,Frankel, Marvin, Marvin Frankel,,,
1503,"Cohen, Jacob",12131,,Cohen, Jacob, Jacob Cohen,,,
1504,"Wells, Paul",12132,,Wells, Paul, Paul Wells,,,
1505,"Hansen, Alvin H.",12133,,Hansen, Alvin H., Alvin H. Hansen,Alvin H. Hansen,Alvin H. Hansen,Male
1506,"Hansen, Alvin H.",16389,,Hansen, Alvin H., Alvin H. Hansen,Alvin H. Hansen,Alvin H. Hansen,Male
1507,"Hansen, Alvin H.",16655,,Hansen, Alvin H., Alvin H. Hansen,Alvin H. Hansen,Alvin H. Hansen,Male
1508,"Hansen, Alvin H.",20187,,Hansen, Alvin H., Alvin H. Hansen,Alvin H. Hansen,Alvin H. Hansen,Male
1509,"Hansen, Alvin H.",20368,,Hansen, Alvin H., Alvin H. Hansen,Alvin H. Hansen,Alvin H. Hansen,Male
1510,"Tyszynski, H.",12134,,Tyszynski, H., H. Tyszynski,,,
1511,"Tyszynski, H.",21356,,Tyszynski, H., H. Tyszynski,,,
1512,"Nicholson, J. L.",12135,,Nicholson, J. L., J. L. Nicholson,,,
1513,"Nicholson, J. L.",16426,,Nicholson, J. L., J. L. Nicholson,,,
1514,"Campbell, A. D.",12136,,Campbell, A. D., A. D. Campbell,A. D. Campbell,Arthur Campbell,Male
1515,"Fleming, Marcus",12137,,Fleming, Marcus, Marcus Fleming,,,
1516,"Fleming, Marcus",20147,,Fleming, Marcus, Marcus Fleming,,,
1517,"Archibald, G. C.",12139,,Archibald, G. C., G. C. Archibald,G. C. Archibald,George Christopher Archibald,Male
1518,"Irvine, A. G.",12140,,Irvine, A. G., A. G. Irvine,,,
1519,"Tawney, R. H.",12141,,Tawney, R. H., R. H. Tawney,,,
1520,"Sturmthal, Adolf",12143,,Sturmthal, Adolf, Adolf Sturmthal,Adolf Sturmthal,Adolf Sturmthal,Male
1521,"Sturmthal, Adolf",20026,,Sturmthal, Adolf, Adolf Sturmthal,Adolf Sturmthal,Adolf Sturmthal,Male
1522,"Sturmthal, Adolf",21678,,Sturmthal, Adolf, Adolf Sturmthal,Adolf Sturmthal,Adolf Sturmthal,Male
1523,"Hough, Louis",12144,,Hough, Louis, Louis Hough,,,
1524,"Hough, Louis",21348,,Hough, Louis, Louis Hough,,,
1525,"Katz, Samuel I.",12145,,Katz, Samuel I., Samuel I. Katz,,,
1526,"Katz, Samuel I.",21436,,Katz, Samuel I., Samuel I. Katz,,,
1527,"Earley, James S.",12146,,Earley, James S., James S. Earley,,,
1528,"North, Douglass C.",12147,,North, Douglass C., Douglass C. North,Douglass C. North,Douglass C. North,Male
1529,"Hutchison, T. W.",12148,,Hutchison, T. W., T. W. Hutchison,T. W. Hutchison,Terence Wilmot Hutchison,Male
1530,"Hutchison, T. W.",16477,,Hutchison, T. W., T. W. Hutchison,T. W. Hutchison,Terence Wilmot Hutchison,Male
1531,"Dorfman, Joseph",12149,,Dorfman, Joseph, Joseph Dorfman,,,
1532,"Chenery, Hollis B.",12150,,Chenery, Hollis B., Hollis B. Chenery,Hollis B. Chenery,Hollis B. Chenery,Male
1533,"Chenery, Hollis B.",19814,,Chenery, Hollis B., Hollis B. Chenery,Hollis B. Chenery,Hollis B. Chenery,Male
1534,"Chenery, Hollis B.",20281,,Chenery, Hollis B., Hollis B. Chenery,Hollis B. Chenery,Hollis B. Chenery,Male
1535,"Chenery, Hollis B.",21682,,Chenery, Hollis B., Hollis B. Chenery,Hollis B. Chenery,Hollis B. Chenery,Male
1536,"Nicholls, William H.",12151,,Nicholls, William H., William H. Nicholls,,,
1537,"Nicholls, William H.",16620,,Nicholls, William H., William H. Nicholls,,,
1538,"Nicholls, William H.",17240,,Nicholls, William H., William H. Nicholls,,,
1539,"Nicholls, William H.",17314,,Nicholls, William H., William H. Nicholls,,,
1540,"Nicholls, William H.",19935,,Nicholls, William H., William H. Nicholls,,,
1541,"Nicholls, William H.",20326,,Nicholls, William H., William H. Nicholls,,,
1542,"Nicholls, William H.",22102,,Nicholls, William H., William H. Nicholls,,,
1543,"Young, John H.",12152,,Young, John H., John H. Young,,,
1544,"Krutilla, John V.",12154,,Krutilla, John V., John V. Krutilla,,,
1545,"Krutilla, John V.",19390,,Krutilla, John V., John V. Krutilla,,,
1546,"Moore, F. T.",12155,,Moore, F. T., F. T. Moore,F. T. Moore,Frederick T. Moore,Male
1547,"Moore, Wilbert E.",12156,,Moore, Wilbert E., Wilbert E. Moore,,,
1548,"Hoselitz, Bert F.",12157,,Hoselitz, Bert F., Bert F. Hoselitz,Bert F. Hoselitz,Bert F. Hoselitz,Male
1549,"Hoselitz, Bert F.",17300,,Hoselitz, Bert F., Bert F. Hoselitz,Bert F. Hoselitz,Bert F. Hoselitz,Male
1550,"Hoselitz, Bert F.",19915,,Hoselitz, Bert F., Bert F. Hoselitz,Bert F. Hoselitz,Bert F. Hoselitz,Male
1551,"Hoselitz, Bert F.",21599,,Hoselitz, Bert F., Bert F. Hoselitz,Bert F. Hoselitz,Bert F. Hoselitz,Male
1552,"Hoselitz, Bert F.",21780,,Hoselitz, Bert F., Bert F. Hoselitz,Bert F. Hoselitz,Bert F. Hoselitz,Male
1553,"Hoselitz, Bert F.",21991,,Hoselitz, Bert F., Bert F. Hoselitz,Bert F. Hoselitz,Bert F. Hoselitz,Male
1554,"Power, John H.",12158,,Power, John H., John H. Power,,,
1555,"Valavanis-Vail, Stefan",12159,,Valavanis-Vail, Stefan, Stefan Valavanis-Vail,,,
1556,"Bronfenbrenner, Martin",12161,,Bronfenbrenner, Martin, Martin Bronfenbrenner,Martin Bronfenbrenner,Martin Bronfenbrenner,Male
1557,"Bronfenbrenner, Martin",12161,,Bronfenbrenner, Martin, Martin Bronfenbrenner,Martin Bronfenbrenner,Martin Bronfenbrenner,Male
1558,"Bronfenbrenner, Martin",14559,,Bronfenbrenner, Martin, Martin Bronfenbrenner,Martin Bronfenbrenner,Martin Bronfenbrenner,Male
1559,"Bronfenbrenner, Martin",14559,,Bronfenbrenner, Martin, Martin Bronfenbrenner,Martin Bronfenbrenner,Martin Bronfenbrenner,Male
1560,"Bronfenbrenner, Martin",17440,,Bronfenbrenner, Martin, Martin Bronfenbrenner,Martin Bronfenbrenner,Martin Bronfenbrenner,Male
1561,"Bronfenbrenner, Martin",17440,,Bronfenbrenner, Martin, Martin Bronfenbrenner,Martin Bronfenbrenner,Martin Bronfenbrenner,Male
1562,"Bronfenbrenner, Martin",21387,,Bronfenbrenner, Martin, Martin Bronfenbrenner,Martin Bronfenbrenner,Martin Bronfenbrenner,Male
