,0,AuthorID
3437,"HANEMANN, WM",13056
3438,"de Jong, RM",13057
3439,"Heinen, Andreas",13058
3440,"PRICE, S",13059
3441,"Ockert, Bjorn",13060
3442,"PARSONS, DO",13061
3443,"Bergemann, Dirk",13062
3444,"BREEN, N",13063
3445,"Ferraro, Domenico",13064
3446,"Meyer, Seth D.",13065
3447,"Ok, EA",13066
3448,"Koch, Christoffer",13067
3449,"LANG, H",13068
3450,"WALES, TJ",13069
3451,"Woodford, M",13070
3452,"SAYERS, RS",13071
3453,"SCHEFFMAN, DT",13072
3454,[Anonymous],13073
3455,"MCCOY, TO",13074
3456,"Zhang, Lan",13075
3457,"Lizzeri, Alessandro",13076
3458,"RIECKEN, HW",13077
3459,"ROLLER, LH",13078
3460,"AOKI, M",13079
3461,"Hyytinen, Ari",13080
3462,"Schetter, Ulrich",13081
3463,"EDELSON, NM",13082
3464,"DIMSON, E",13083
3465,"VANDERKAMP, J",13084
3466,"Winters, LA",13085
3467,"Save-Soderbergh, Jenny",13086
3468,"Dal B'o, Ernesto",13087
3469,"Gintis, H",13088
3470,"Harrison, GW",13089
3471,"MOORE, FT",13090
3472,"Shaw, E. S.",13091
3473,"Gillespie, Thomas",13092
3474,"Prowse, Victoria",13093
3475,"BOWEN, WG",13094
3476,"DOLBEAR, FT",13095
3477,"Ginsburgh, VA",13096
3478,"KIM, JC",13097
3479,"Roland, G",13098
3480,"Krogstrup, Signe",13099
3481,"Battalio, RC",13100
3482,"MENDELSON, M",13101
3483,"CRANDALL, RW",13102
3484,"DELBONO, F",13103
3485,"Ichino, Andrea",13104
3486,"Lucinda, Claudio",13105
3487,"Seltzer, Lawrence H.",13106
3488,"Wojtaszek, Carl",13107
3489,"Daniel, J. Leland",13108
3490,"Palmon, G",13109
3491,"KUGA, K",13110
3492,"Masatlioglu, Yusufcan",13111
3493,"LaPorta, R",13112
3494,"Crawford, Gregory S.",13113
3495,"Piachaud, D",13114
3496,"Venkatesh, Sudhir",13115
3497,"Foster, JE",13116
3498,"Schankerman, Mark",13117
3499,"Triplett, JE",13118
3500,"Bulkley, G",13119
3501,"Knabe, Andreas",13120
3502,"Silva, Olmo",13121
3503,"Malenbaum, Wilfred",13122
3504,"Garcia-Santana, Manuel",13123
3505,"de Paula, Aureo",13124
3506,"KURAN, T",13125
3507,"VETTER, H",13126
3508,"WOLPIN, KI",13127
3509,"STEGMAN, MA",13128
3510,"BIRDSALL, N",13129
3511,"Nataraj, S",13130
3512,"FISHER, FM",13131
3513,"He, Chuan",13132
3514,"Falk, I",13133
3515,"Faltin-Traeger, Oliver",13134
3516,"Nicols, Alfred",13135
3517,"NEVEN, DJ",13136
3518,"SUMANSKY, JM",13137
3519,"Simonsohn, Uri",13138
3520,"STOKER, TM",13139
3521,"FILIPPINI, C",13140
3522,"WONG, W",13141
3523,"Barrot, Jean-Noel",13142
3524,"Theodoridis, Konstantinos",13143
3525,"OKEEFE, TB",13144
3526,"Brooks-Gunn, J",13145
3527,"Hull, Peter",13146
3528,"PERSSON, T",13147
3529,"Maggioni, Daniela",13148
3530,"Christelis, Dimitris",13149
3531,"PRESCOTT, E",13150
3532,"Dynarski, S",13151
3533,"PRAIS, SJ",13152
3534,"Jefferson, PN",13153
3535,"VANHOOMISSEN, T",13154
3536,"DENICOLO, V",13155
3537,"Mohnen, P",13156
3538,"NELSON, PB",13157
3539,"LEVIN, HM",13158
3540,"BOYD, JH",13159
3541,"TIEBOUT, CM",13160
3542,"OKUN, AM",13161
3543,"LEVIN, JH",13162
3544,"LOWN, CS",13163
3545,"OHSFELDT, RL",13164
3546,"Wright, David",13165
3547,"Luttmer, Erzo F. P.",13166
3548,"Wilson, George W.",13167
3549,"Pate, Jennifer",13168
3550,"Chennells, L",13169
3551,"Collins, J. Michael",13170
3552,"Chiswick, BR",13171
3553,"Messner, Matthias",13172
3554,"Morris, Stephen",13173
3555,"RUNKLE, DE",13174
3556,"ROSEN, HS",13175
3557,"Wright, PW",13176
3558,"MCCABE, KA",13177
3559,"Granick, David",13178
3560,"Williams, MB",13179
3561,"WINCH, DM",13180
3562,"Kapor, Adam J.",13181
3563,"SEXTON, B",13182
3564,"BLANK, RM",13183
3565,"Ganimian, Alejandro J.",13184
3566,"Sibert, A",13185
3567,"Bauer, P. T.",13186
3568,"Stein, Luke C. D.",13187
3569,"Vytlacil, E",13188
3570,"COOTNER, PH",13189
3571,"SPENGLER, JJ",13190
3572,"Hsu, Wen-Tai",13191
3573,"NICHOLLS, DF",13192
3574,"BOULDING, E",13193
3575,"Walters, Christopher",13194
3576,"KUJAL, P",13195
3577,"Rajani, Rakesh",13196
3578,"COLE, WE",13197
3579,"Tzamos, Christos",13198
3580,"Craig, Stuart V.",13199
3581,"EASTWOOD, R",13200
3582,"Berger, David",13201
3583,"STRAWCZYNSKI, M",13202
3584,"Nordin, J. A.",13203
3585,"HAMERMESH, DS",13204
3586,"Bai, Jie",13205
3587,"RAPPING, LA",13206
3588,"PETTENGILL, J",13207
3589,"GERSOVITZ, M",13208
3590,"HADDY, P",13209
3591,"Fare, R",13210
3592,"DOHERTY, NA",13211
3593,"Hyson, W. P.",13212
3594,"AUSTIN, DH",13213
3595,"RENAS, SM",13214
3596,"OKAMOTO, T",13215
3597,"Brady, Robert A.",13216
3598,"MILLER, JB",13217
3599,"ECHOLS, ME",13218
3600,"Kaminsky, GL",13219
3601,"PIORE, MJ",13220
3602,"Wickens, Aryness Joy",13221
3603,"Verdelhan, Adrien",13222
3604,"SHUKLA, V",13223
3605,"Kline, P",13224
3606,"DOUTY, CM",13225
3607,"DEMENIL, G",13226
3608,"Moen, ER",13227
3609,"VELJANOVSKI, CG",13228
3610,"Vaupel, JW",13229
3611,"Bishop, Robert L.",13230
3612,"Scholder, Stephanie von Hinke Kessler",13231
3613,"MARSHALL, FR",13232
3614,"Massari, Filippo",13233
3615,"Chen, SN",13234
3616,"MCDOUGALL, IA",13235
3617,"BOSCHEN, JF",13236
3618,"Dickens, R",13237
3619,"Keller, Godfrey",13238
3620,"Burda, MC",13239
3621,"FOLK, H",13240
3622,"Grodal, B",13241
3623,"Nichol, A. J.",13242
3624,"VERRECCHIA, RE",13243
3625,"ANDERSON, CE",13244
3626,"DILORENZO, TJ",13245
3627,"Hochwald, Werner",13246
3628,"Moeller, Kristoffer",13247
3629,"Van den Steen, Eric",13248
3630,"Black, Duncan",13249
3631,"Branstetter, Lee",13250
3632,"Crawford, Ian",13251
3633,"Hillis, Andrew",13252
3634,"MARSHALL, A",13253
3635,"WOLFF, EN",13254
3636,"Rubinstein, A",13255
3637,"Staiger, Douglas",13256
3638,"Sorensen, E",13257
3639,"McKnight, A",13258
3640,"Heinz, Matthias",13259
3641,"SHELTON, R",13260
3642,"Pesendorfer, W",13261
3643,"Vinod, HD",13262
3644,"Lakdawalla, D",13263
3645,"Kling, Catherine L.",13264
3646,"YINGER, J",13265
3647,"Ulph, D",13266
3648,"Minardi, Stefania",13267
3649,"Desai, Padma",13268
3650,"WALKER, JR",13269
3651,"Stone, A",13270
3652,"JONES, WO",13271
3653,"Rueff, Jacques",13272
3654,"KOCH, AR",13273
3655,"Javorcik, Beata S.",13274
3656,"Schuh, Rachel",13275
3657,"Karlan, Dean",13276
3658,"Markussen, Thomas",13277
3659,"THOMAS, HA",13278
3660,"Hall, Margaret",13279
3661,"Coppock, DL",13280
3662,"TARLING, RJ",13281
3663,"Boldrin, Michele",13282
3664,"TELSER, LG",13283
3665,"BELINFANTE, A",13284
3666,"Linetsky, Vadim",13285
3667,"Nyqvist, Martina Bjorkman",13286
3668,"Stoddard, Christiana",13287
3669,"MOSAR, JL",13288
3670,"WHITMAN, MV",13289
3671,"Steger, Thomas",13290
3672,"EADS, GC",13291
3673,"Rainer, Helmut",13292
3674,"Knowles, John",13293
3675,"Dagher, Jihad",13294
3676,"Bomfim, AN",13295
3677,"PASHARDES, P",13296
3678,"Siegenthaler, Michael",13297
3679,"Kapadia, Sujit",13298
3680,"Poterba, J",13299
3681,"ECCLES, M",13300
3682,"HICKS, J",13301
3683,"DROR, E",13302
3684,"FISHMAN, A",13303
3685,"Kerr, William R.",13304
3686,"DOKKO, Y",13305
3687,"VISTNES, JP",13306
3688,"LEVY, F",13307
3689,"AITKEN, ND",13308
3690,"Sturrock, J",13309
3691,"ROSENTHAL, RW",13310
3692,"Burns, Arthur Robert",13311
3693,"CUDDINGTON, JT",13312
3694,"Schwabe, Rainer",13313
3695,"Mitchell, J",13314
3696,"DUTTON, DS",13315
3697,"Ai, Hengjie",13316
3698,"Ball, SB",13317
3699,"Wilson, T.",13318
3700,"DUNN, RM",13319
3701,"Ono, Y",13320
3702,"YAMAMURA, K",13321
3703,"Krueger, Miriam",13322
3704,"Haider, SJ",13323
3705,"Moonitz, Maurice",13324
3706,"WIGLE, R",13325
3707,"Miles, D",13326
3708,"Mooney, H. W.",13327
3709,"Weinberg, BA",13328
3710,"FISHER, EO",13329
3711,"Benigno, G",13330
3712,"Panagopoulos, Andreas",13331
3713,"STEWART, CD",13332
3714,"BERNANKE, BS",13333
3715,"Zubairy, Sarah",13334
3716,"SMITH, DC",13335
3717,"Chen, Cheng",13336
3718,"Loomes, G",13337
3719,"Vignoles, Anna",13338
3720,"HALL, RE",13339
3721,"Pabilonia, SW",13340
3722,"WEBER, G",13341
3723,"Bennett, Daniel",13342
3724,"BEACHAM, A",13343
3725,"Armstrong, W. E.",13344
3726,"Collins, WJ",13345
3727,"SCHLESINGER, H",13346
3728,"Charness, G",13347
3729,"Kneller, Richard",13348
3730,"Cordella, Tito",13349
3731,"Bach, George L.",13350
3732,"Bleichrodt, H",13351
3733,"LAVE, JR",13352
3734,"Bardsley, Nicholas",13353
3735,"Powell, Andrew",13354
3736,"Liang, James",13355
3737,"van der Werff, H. M. A.",13356
3738,"Kellogg, Ryan",13357
3739,"Manning, Dale T.",13358
3740,"Sheldon, Tamara L.",13359
3741,"von der Fehr, Nils-Henrik M.",13360
3742,"VISCUSI, WK",13361
3743,"Jensen, FE",13362
3744,"Prasad, Eswar S.",13363
3745,"McDonald, Stephen L.",13364
3746,"KAUFMAN, GG",13365
3747,"Knapp, John",13366
3748,"Rossin-Slater, Maya",13367
3749,"RUSSELL, KP",13368
3750,"Glennon, Dennis",13369
3751,"Kennedy, Charles",13370
3752,"McConnell, MM",13371
3753,"FRISCH, R",13372
3754,"Casari, Marco",13373
3755,"Putterman, L",13374
3756,"JACOBY, SM",13375
3757,"Bressoux, Pascal",13376
3758,"Teranishi, Yuki",13377
3759,"Llewellyn, Emma C.",13378
3760,"Tzavalis, E",13379
3761,"FORTE, F",13380
3762,"Pierrard, Olivier",13381
3763,"WOOD, JH",13382
3764,"MEDOFF, JL",13383
3765,"Abbott, Charles Cortez",13384
3766,"Mondragon, John",13385
3767,"GELB, A",13386
3768,"KENNEDY, P",13387
3769,"Watson, J",13388
3770,"Simon, Kosali I.",13389
3771,"Dooley, MP",13390
3772,"SCHROEDER, FJ",13391
3773,"GONESE, N",13392
3774,"Wolfe, Martin",13393
3775,"Beach, Brian",13394
3776,"Wamser, Georg",13395
3777,"Weber, M",13396
3778,"Mason, JR",13397
3779,"Giuliano, Paola",13398
3780,"Corder, L",13399
3781,"Gan, L",13400
3782,"Eeckhout, Jan",13401
3783,"Earle, John S.",13402
3784,"Doody, Francis S.",13403
3785,"LEES, DS",13404
3786,"Jefferson, Philip N.",13405
3787,"Simpson, Paul B.",13406
3788,"Ayres, Clarence E.",13407
3789,"Toikka, Juuso",13408
3790,"LUMSDEN, KG",13409
3791,"Abbott, Lawrence",13410
3792,"Lian, Chen",13411
3793,"HAMMERTON, M",13412
3794,"ROSE, AK",13413
3795,"Boughton, JM",13414
3796,"SAMUELS, WJ",13415
3797,"NICKELL, SJ",13416
3798,"Verhulst, Michel J. J.",13417
3799,"GHOSH, SK",13418
3800,"MOLINA, DJ",13419
3801,"LEAHY, J",13420
3802,"SWARTZ, K",13421
3803,"FRISCHTAK, CR",13422
3804,"Deltas, G",13423
3805,"Joskow, PL",13424
3806,"Ekker, M. H.",13425
3807,"BATCHELDER, A",13426
3808,"Hanushek, EA",13427
3809,"Hunt, E. H.",13428
3810,"LILLARD, LA",13429
3811,"WEHRLE, LS",13430
3812,"Weicher, JC",13431
3813,"MORRISSEY, O",13432
3814,"KLOCK, M",13433
3815,"ZALKIND, JH",13434
3816,"PORTES, R",13435
3817,"Violante, GL",13436
3818,"Xu, CG",13437
3819,"Cappelli, Peter",13438
3820,"CHAMPERNOWNE, DG",13439
3821,"Cunat, Alejandro",13440
3822,"CASSIDY, HJ",13441
3823,"FELDMAN, A",13442
3824,"Pavan, Alessandro",13443
3825,"Gertler, Paul J.",13444
3826,"Ordonez, Guillermo",13445
3827,"ROLL, R",13446
3828,"HART, OD",13447
3829,"Streb, Jochen",13448
3830,"IRVINE, I",13449
3831,"WALSH, C",13450
3832,"Kichkha, Areerat",13451
3833,"HANSON, DL",13452
3834,"Smith, L",13453
3835,"Solow, Robert",13454
3836,"Jia, Ruixue",13455
3837,"ITSUMI, Y",13456
3838,"BRUMBERG, RE",13457
3839,"Rothstein, Jesse",13458
3840,"TAYLOR, MP",13459
3841,"Choy, James P.",13460
3842,"WRIGHT, RE",13461
3843,"Berglof, Erik",13462
3844,"Eberly, Janice C.",13463
3845,"TUNCER, B",13464
3846,"Baharad, Eyal",13465
3847,"MANSFIELD, E",13466
3848,"Davis, L",13467
3849,"DEVEREUX, M",13468
3850,"Suzumura, K",13469
3851,"Couch, Kenneth A.",13470
3852,"Martin, Ian",13471
3853,"Walker, Charls E.",13472
3854,"Tarozzi, Alessandro",13473
3855,"KAREKEN, JH",13474
3856,"GORDON, RH",13475
3857,"Feldstein, Paul J.",13476
3858,"Polgreen, Linnea A.",13477
3859,"Gordon, Robert J.",13478
3860,"MAYNARD, A",13479
3861,"Feigenberg, Benjamin",13480
3862,"Holm, HJ",13481
3863,"SATCHELL, SE",13482
3864,"NELSON, JR",13483
3865,"HILDENBRAND, W",13484
3866,"Schmidt, Wolf-Peter",13485
3867,"Stueber, Heiko",13486
3868,"Rees, Daniel I.",13487
3869,"BLAU, JH",13488
3870,"Kratz, Jorgen",13489
3871,"WELLS, P",13490
3872,"Dickerson, A",13491
3873,"WICKER, E",13492
3874,"HUIZINGA, F",13493
3875,"Heaton, Herbert",13494
3876,"Hainz, Christa",13495
3877,"Wohar, ME",13496
3878,"FARMER, BM",13497
3879,"WHEELER, D",13498
3880,"Kilian, L",13499
3881,"Levi, MD",13500
3882,"FIELDS, DB",13501
3883,"Papanikolaou, Dimitris",13502
3884,"Ornelas, Emanuel",13503
3885,"Annan, Francis",13504
3886,"CAROL, A",13505
3887,"van Erp, Judith",13506
3888,"Glasserman, Paul",13507
3889,"Blyth, Conrad A.",13508
3890,"COFFEY, P",13509
3891,"Lopez-de-Silanes, F",13510
3892,"QUIGLEY, JM",13511
3893,"BULLARD, CW",13512
3894,"Hirano, Keisuke",13513
3895,"VAUBEL, R",13514
3896,"Borel, Emile",13515
3897,"Graetz, Georg",13516
3898,"FAREBROTHER, RW",13517
3899,"Shilpi, F",13518
3900,"VONWEIZSACKER, CC",13519
3901,"Gray, Alexander",13520
3902,"Paglin, Morton",13521
3903,"WOODWARD, S",13522
3904,"BASEMAN, KC",13523
3905,"Burtle, James L.",13524
3906,"ULPH, D",13525
3907,"HOLBROOK, R",13526
3908,"Altman, D",13527
3909,"BARRO, RJ",13528
3910,"Haskel, J",13529
3911,"Wolff, EN",13530
3912,"Verdier, T",13531
3913,"Altonji, Joseph G.",13532
3914,"Schoenberg, Uta",13533
3915,"MADDEN, PJ",13534
3916,"Trockel, W",13535
3917,"ATIA, E",13536
3918,"Sadoulet, Elisabeth",13537
3919,"Wooley, F",13538
3920,"Mueller, Willard F.",13539
3921,"Antweiler, W",13540
3922,"Coppock, Joseph D.",13541
3923,"Colberg, Marshall R.",13542
3924,"Wise, D",13543
3925,"MATTHAEI, JA",13544
3926,"Cornelissen, Thomas",13545
3927,"Bai, Chong-En",13546
3928,"ZWICK, CJ",13547
3929,"Echenique, Federico",13548
3930,"Lindholm, Richard W.",13549
3931,"RUSSETT, B",13550
3932,"THOMPSON, S",13551
3933,"PETERSON, H",13552
3934,"Straight, RL",13553
3935,"Sidak, JG",13554
3936,"VIND, K",13555
3937,"Wilson, Francis G.",13556
3938,"Dickinson, Z. Clark",13557
3939,"Caggiano, Giovanni",13558
3940,"TOLLEY, G",13559
3941,"SOLOW, RM",13560
3942,"WIGGINS, SN",13561
3943,"Cross, Ira B.",13562
3944,"Braybrooke, David",13563
3945,"Seligman, Harold L.",13564
3946,"ZABALA, CA",13565
3947,"MEHTA, G",13566
3948,"Braun, Kurt",13567
3949,"HOGAN, TD",13568
3950,"Barker, James M.",13569
3951,"NAUGHTON, B",13570
3952,"Fluckiger, Matthias",13571
3953,"JAKSCH, HJ",13572
3954,"Fehr-Duda, Helga",13573
3955,"Laffont, JJ",13574
3956,"BELL, C",13575
3957,"LAROQUE, G",13576
3958,"Pollock, Frederick",13577
3959,"Kovak, Brian K.",13578
3960,"HIRSCHEY, M",13579
3961,"SMILEY, RH",13580
3962,"Qian, Nancy",13581
3963,"Di Tillio, Alfredo",13582
3964,"Kimball, B. F.",13583
3965,"WEINSTEIN, PA",13584
3966,"MUELLBAUER, J",13585
3967,"Steinhaus, H.",13586
3968,"CONRAD, CA",13587
3969,"HYMER, SH",13588
3970,"Hirsch, Boris",13589
3971,"RAIFFA, H",13590
3972,"SCHATZ, SP",13591
3973,"Pilvin, Harold",13592
3974,"GOODE, R",13593
3975,"DUDLEY, L",13594
3976,"Suits, D. B.",13595
3977,"GIBBONS, MR",13596
3978,"ROSEACKERMAN, S",13597
3979,"KEANE, MP",13598
3980,"Clark, S. D.",13599
3981,"Fujiwara, Thomas",13600
3982,"STRUMPEL, B",13601
3983,"Huang, Chong",13602
3984,"KINGTON, RS",13603
3985,"MEESE, RA",13604
3986,"Shachat, Jason",13605
3987,"Kaufman, GG",13606
3988,"VOOS, PB",13607
3989,"Durr, Clifford J.",13608
3990,"Gallant, AR",13609
3991,"SMITH, LB",13610
3992,"Emerick, Kyle",13611
3993,"Schildberg-Hoerisch, Hannah",13612
3994,"Arias, Jonas E.",13613
3995,"Holzman, Franklyn D.",13614
3996,"HOWARTH, RB",13615
3997,"Blank, Rebecca M.",13616
3998,"Strack, Philipp",13617
3999,"Taylor, Eric S.",13618
4000,"Meltzer, AH",13619
4001,"Milliman, J. W.",13620
4002,"Froman, Lewis A.",13621
4003,"Gayle, George-Levi",13622
4004,"Bohacek, Radim",13623
4005,"Welch, F",13624
4006,"Pierson, John H. G.",13625
4007,"JOSHI, V",13626
4008,"Luintel, KB",13627
4009,"MILLS, TC",13628
4010,"GREIF, A",13629
4011,"Scitovsky, Tibor",13630
4012,"Lockwood, Ben",13631
4013,"MINARIK, JJ",13632
4014,"JUMP, GV",13633
4015,"Kiefer, NM",13634
4016,"Wilson, Deborah",13635
4017,"Shaw, K",13636
4018,"YOUNG, DR",13637
4019,"Govindan, S",13638
4020,"Postel-Vinay, F",13639
4021,"COOTER, R",13640
4022,"Van Weelden, Richard",13641
4023,"Houck, James P.",13642
4024,"ESHAG, E",13643
4025,"VANZETTI, D",13644
4026,"KASER, MC",13645
4027,"Burda, Michael C.",13646
4028,"DODGSON, JS",13647
4029,"Nourse, Edwin G.",13648
4030,"ELWERTOWSKI, TC",13649
4031,"ZIMMERMANN, KF",13650
4032,"SCHWARTZ, AJ",13651
4033,"Finkelstein, Amy",13652
4034,"GILBERT, JC",13653
4035,"NOLD, FC",13654
4036,"Liu, Pak Wai",13655
4037,"Maluccio, John A.",13656
4038,"Ziparo, Roberta",13657
4039,"Hottman, Colin J.",13658
4040,"NEWMAN, JL",13659
4041,"Driffill, John",13660
4042,"BOHMAN, J",13661
4043,"MUNDLAK, Y",13662
4044,"POLEMARCHAKIS, HM",13663
4045,"Funk, Patricia",13664
4046,"Kahn, Alfred E.",13665
4047,"Webb, B",13666
4048,"COURT, RH",13667
4049,"Konigstein, M",13668
4050,"McNatt, E. B.",13669
4051,"MOORE, MH",13670
4052,"KIRZNER, IM",13671
4053,"Roitman, Agustin",13672
4054,"Lorenzoni, Guido",13673
4055,"Blouin, Arthur",13674
4056,"Moreaux, M",13675
4057,"ROMER, CD",13676
4058,"Shin, Jong Kook",13677
4059,"MORRIS, S",13678
4060,"Wright, G",13679
4061,"ATKINSON, AB",13680
4062,"THOMPSON, GR",13681
4063,"Imrohoroglu, S",13682
4064,"Clark, J. M.",13683
4065,"Franklin, Simon",13684
4066,"SCHUR, LM",13685
4067,"Zak, PJ",13686
4068,"Henderson, John P.",13687
4069,"MULVEY, C",13688
4070,"FIELDS, GS",13689
4071,"GOLDSTEIN, JL",13690
4072,"Stern, Ernest H.",13691
4073,"Siourounis, Gregorios",13692
4074,"BESEN, SM",13693
4075,"WINSLOW, EG",13694
4076,"Leon, Fernanda",13695
4077,"Franck, Raphael",13696
4078,"Repullo, Rafael",13697
4079,"Braghieri, Luca",13698
4080,"Ledyard, JO",13699
4081,"Folke, Olle",13700
4082,"DIAZALEJANDRO, CF",13701
4083,"Hugonnier, Julien",13702
4084,"Pecorino, P",13703
4085,"Loury, GC",13704
4086,"Henderson, V",13705
4087,"ROTHENBERG, J",13706
4088,"Williams, Heidi",13707
4089,"Yokum, David",13708
4090,"Maliar, Lilia",13709
4091,"Robertson, D",13710
4092,"Mendoza, Ronald U.",13711
4093,"MAITAL, S",13712
4094,"OBSTFELD, M",13713
4095,"GAFFNEY, M",13714
4096,"Baily, MN",13715
4097,"Dufwenberg, M",13716
4098,"Pogrebna, Ganna",13717
4099,"TYRNI, I",13718
4100,"Lichtenberg, Frank R.",13719
4101,"Yao, SJ",13720
4102,"FLANNERY, MJ",13721
4103,"Klenow, PJ",13722
4104,"NICHOLS, D",13723
4105,"EDWARDS, R",13724
4106,"Borjas, George J.",13725
4107,"Shcherbakov, Oleksandr",13726
4108,"ASHLEY, JW",13727
4109,"Agell, J",13728
4110,"Nair, Harikesh",13729
4111,"Wang, Ruqu",13730
4112,"Langley, S. J.",13731
4113,"Wright, R",13732
4114,"SPARROW, FT",13733
4115,"KLEMPERER, P",13734
4116,"Amodio, Francesco",13735
4117,"Bennion, E. G.",13736
4118,"Harbury, C. D.",13737
4119,"Krynski, KJ",13738
4120,"ROPER, DE",13739
4121,"Sonmez, Tayfun",13740
4122,"McKinley, Erskine",13741
4123,"Lerman, RI",13742
4124,"Markiewicz, Agnieszka",13743
4125,"DeMarzo, Peter M.",13744
4126,"STEINHERR, A",13745
4127,"Shleifer, A",13746
4128,"Wallis, Kenneth F.",13747
4129,"Kocherlakota, Narayana R.",13748
4130,"Thomas, Woodlief",13749
4131,"Del Negro, Marco",13750
4132,"ADAMS, JD",13751
4133,"MONTIAS, JJ",13752
4134,"Kim, Jihee",13753
4135,"Acolin, Arthur",13754
4136,"SHOUL, B",13755
4137,"Braid, RM",13756
4138,"ROSENBLUTH, G",13757
4139,"Donni, Olivier",13758
4140,"Peracchi, Franco",13759
4141,"Hoyt, Elizabeth E.",13760
4142,"Chait, B.",13761
4143,"MARK, NC",13762
4144,"Kazimi, C",13763
4145,"Wagner, RE",13764
4146,"Roed, Knut",13765
4147,"Autor, David H.",13766
4148,"HARRIS, RG",13767
4149,"Melnikov, Nikita",13768
4150,"Hu, Audrey",13769
4151,"Dvorkin, Maximiliano",13770
4152,"DALTON, G",13771
4153,"Rosenzweig, MR",13772
4154,"SORENSEN, E",13773
4155,"Hellwig, Christian",13774
4156,"Schmitt-Grohe, Stephanie",13775
4157,"Mattozzi, Andrea",13776
4158,"Rotwein, Eugene",13777
4159,"Gertrude, E.",13778
4160,"Kowalski, Amanda E.",13779
4161,"Broer, Tobias",13780
4162,"Sefton, J",13781
4163,"Paull, Gillian",13782
4164,"NICKELL, S",13783
4165,"Canning, John B.",13784
4166,"Perroux, Francois",13785
4167,"PITCHFORD, JD",13786
4168,"Michaelides, A",13787
4169,"Kovenock, D",13788
4170,"Eckel, CC",13789
4171,"STUART, C",13790
4172,"Bladen, Vincent W.",13791
4173,"Adermon, Adrian",13792
4174,"Rogin, Leo",13793
4175,"Brown-Robertson, LaTanya",13794
4176,"Ioannides, YM",13795
4177,"KRUMM, R",13796
4178,"MCKENZIE, LW",13797
4179,"YOUNG, HP",13798
4180,"Roosa, Robert V.",13799
4181,"SPILLER, PT",13800
4182,"VISCO, I",13801
4183,"Balderston, F. E.",13802
4184,"Ulman, Lloyd",13803
4185,"LURIE, M",13804
4186,"Jeffreys, D",13805
4187,"Lurie, Ithai Z.",13806
4188,"Gourio, Francois",13807
4189,"Gerasimou, Georgios",13808
4190,"YU, ESH",13809
4191,"Myint, Hla",13810
4192,"Moreno, Bernardo",13811
4193,"SAH, RK",13812
4194,"Pitts, M. Melinda",13813
4195,"WACHTEL, P",13814
4196,"Page, Lionel",13815
4197,"Zhang, Shuang",13816
4198,"Moses, Leon",13817
4199,"RHOADES, SA",13818
4200,"Weyl, E. Glen",13819
4201,"Prescott, EC",13820
4202,"Schmieder, Johannes F.",13821
4203,"Rusconi, Giuditta",13822
4204,"Brown, J. A. C.",13823
4205,"Nunziata, L",13824
4206,"Maliar, Serguei",13825
4207,"Kuh, Edwin",13826
4208,"RYDER, HE",13827
4209,"POWERS, JR",13828
4210,"WEISSER, M",13829
4211,"FALLIS, G",13830
4212,"GRETHER, DM",13831
4213,"ABRAM, TG",13832
4214,"VINES, D",13833
4215,"Bhattacharya, J",13834
4216,"Lundstrom, Samuel",13835
4217,"COLLISONBLACK, RD",13836
4218,"Sandomirskiy, Fedor",13837
4219,"GRAVELLE, JG",13838
4220,"ALEXIS, M",13839
4221,"Danzer, Alexander M.",13840
4222,"Harbaugh, W",13841
4223,"Stark, T",13842
4224,"SACHS, J",13843
4225,"Pinotti, Paolo",13844
4226,"TRAVIS, WP",13845
4227,"SKINNER, AS",13846
4228,"WILDER, RP",13847
4229,"Heady, Christopher",13848
4230,"Evans, David",13849
4231,"Lutz, F. A.",13850
4232,"MILLER, MH",13851
4233,"Sumner, John D.",13852
4234,"Muller, W",13853
4235,"Lybbert, TJ",13854
4236,"Shaw, Kathryn",13855
4237,"Kortum, Samuel",13856
4238,"GRAMPP, WD",13857
4239,"MARSH, TA",13858
4240,"LIPTON, M",13859
4241,"Raver, Paul J.",13860
4242,"Ziebarth, Nicolas R.",13861
4243,"Sonnenschein, Hugo F.",13862
4244,"TULLOCK, G",13863
4245,"FRENCH, KR",13864
4246,"HYNES, A",13865
4247,"Bartlett, R",13866
4248,"Cisternas, Gonzalo",13867
4249,"McMahon, Michael",13868
4250,"Pedersen, Lasse Heje",13869
4251,"LEECH, D",13870
4252,"Jaroszewicz, Ania",13871
4253,"Brown, Robert S.",13872
4254,"Noussair, C",13873
4255,"COHEN, J",13874
4256,"Campbell, A. D.",13875
4257,"Stock, WA",13876
4258,"Jullien, Bruno",13877
4259,"Bertoletti, Paolo",13878
4260,"WALKER, JM",13879
4261,"Zucman, Gabriel",13880
4262,"Prasad, ES",13881
4263,"Preinerstorfer, David",13882
4264,"Di Maggio, Marco",13883
4265,"Trefler, Daniel",13884
4266,"McAlvanah, Patrick",13885
4267,"Bruno, M",13886
4268,"BECKER, WE",13887
4269,"STOLLAR, AJ",13888
4270,"BYRON, RP",13889
4271,"Rudebusch, Glenn D.",13890
4272,"Eden, Maya",13891
4273,"Lancaster, Kelvin",13892
4274,"Nardotto, Mattia",13893
4275,"Bitler, MP",13894
4276,"Pope, Devin G.",13895
4277,"Midrigan, Virgiliu",13896
4278,"Heller, Walter W.",13897
4279,"Nason, James M.",13898
4280,"JONES, R",13899
4281,"Duncan, G. A.",13900
