,metadata,ArticleID,index,last name,first name
15439,"Brunello, Giorgio",12211,,Brunello, Giorgio
15440,"Fort, Margherita",12211,,Fort, Margherita
15441,"Weber, Guglielmo",12211,,Weber, Guglielmo
15487,"Bressoux, Pascal",12212,,Bressoux, Pascal
15488,"Kramarz, Francis",12212,,Kramarz, Francis
15489,"Prost, Corinne",12212,,Prost, Corinne
15528,"Bold, Tessa",12213,,Bold, Tessa
15568,"Dohmen, Thomas",12214,,Dohmen, Thomas
15569,"Falk, Armin",12214,,Falk, Armin
15570,"Huffman, David",12214,,Huffman, David
15571,"Sunde, Uwe",12214,,Sunde, Uwe
15612,"Zhang, Jun",12215,,Zhang, Jun
15613,"Wang, Ruqu",12215,,Wang, Ruqu
15651,"Blanchflower, David G.",12216,,Blanchflower, David G.
15652,"Shadforth, Chris",12216,,Shadforth, Chris
15692,"Blundell, Richard",12217,,Blundell, Richard
15693,"Brewer, Mike",12217,,Brewer, Mike
15694,"Haan, Peter",12217,,Haan, Peter
15695,"Shephard, Andrew",12217,,Shephard, Andrew
15735,"Breyer, Stephen",12218,,Breyer, Stephen
15774,"Francesconi, Marco",12219,,Francesconi, Marco
15775,"Rainer, Helmut",12219,,Rainer, Helmut
15776,"Van Der Klaauw, Wilbert",12219,,Van Der Klaauw, Wilbert
15819,"Gregg, Paul",12220,,Gregg, Paul
15820,"Harkness, Susan",12220,,Harkness, Susan
15821,"Smith, Sarah",12220,,Smith, Sarah
15862,"Grogger, Jeffrey",12221,,Grogger, Jeffrey
15863,"Karoly, Lynn A.",12221,,Karoly, Lynn A.
15901,"Hatton, Timothy J.",12222,,Hatton, Timothy J.
15939,"Sinclair-Desgagne, Bernard",12223,,Sinclair-Desgagne, Bernard
15979,"Bhaskar, V.",12224,,Bhaskar, V.
16019,"Chan, William",12225,,Chan, William
16020,"Courty, Pascal",12225,,Courty, Pascal
16021,"Hao, Li",12225,,Hao, Li
16061,"Sutter, Matthias",12226,,Sutter, Matthias
16103,"Myatt, David P.",12227,,Myatt, David P.
16104,"Wallace, Chris",12227,,Wallace, Chris
16148,"Chaudhuri, Ananish",12228,,Chaudhuri, Ananish
16149,"Schotter, Andrew",12228,,Schotter, Andrew
16150,"Sopher, Barry",12228,,Sopher, Barry
16194,"Branch, William A.",12229,,Branch, William A.
16195,"Carlson, John",12229,,Carlson, John
16196,"Evans, George W.",12229,,Evans, George W.
16197,"Mcgough, Bruce",12229,,Mcgough, Bruce
16240,"Diebold, Francis X.",12230,,Diebold, Francis X.
16241,"Yilmaz, Kamil",12230,,Yilmaz, Kamil
16286,"Kee, Hiau Looi",12231,,Kee, Hiau Looi
16287,"Nicita, Alessandro",12231,,Nicita, Alessandro
16288,"Olarreaga, Marcelo",12231,,Olarreaga, Marcelo
16327,"Dolado, Juan J.",12232,,Dolado, Juan J.
16328,"Jansen, Marcel",12232,,Jansen, Marcel
16329,"Jimeno, Juan F.",12232,,Jimeno, Juan F.
16372,"Clark, Jeremy",12233,,Clark, Jeremy
16373,"Friesen, Lana",12233,,Friesen, Lana
16417,"Ellingsen, Tore",12234,,Ellingsen, Tore
16418,"Johannesson, Magnus",12234,,Johannesson, Magnus
16419,"Lilja, Jannie",12234,,Lilja, Jannie
16420,"Zetterqvist, Henrik",12234,,Zetterqvist, Henrik
16461,"Boone, Jan",12235,,Boone, Jan
16462,"Goeree, Jacob K.",12235,,Goeree, Jacob K.
16500,"Pecorino, Paul",12236,,Pecorino, Paul
16539,"Teague, Vanessa",12237,,Teague, Vanessa
16577,"Chamberlain, Gary",12238,,Chamberlain, Gary
16614,[Anonymous],12239,,[Anonymous],MISSING
16649,"Mitchener, Kris James",12240,,Mitchener, Kris James
16650,"Weidenmier, Marc",12240,,Weidenmier, Marc
16688,"Montalvo, Jose G.",12241,,Montalvo, Jose G.
16689,"Reynal-Querol, Marta",12241,,Reynal-Querol, Marta
16731,"Brunello, Giorgio",12242,,Brunello, Giorgio
16732,"Rocco, Lorenzo",12242,,Rocco, Lorenzo
16771,"Schwienbacher, Armin",12243,,Schwienbacher, Armin
16811,"Gonzalez-Rozada, Martin",12244,,Gonzalez-Rozada, Martin
16812,"Yeyati, Eduardo Levy",12244,,Yeyati, Eduardo Levy
16851,"Hoerdahl, Peter",12245,,Hoerdahl, Peter
16852,"Tristani, Oreste",12245,,Tristani, Oreste
16853,"Vestin, David",12245,,Vestin, David
16897,"Akitoby, Bernardin",12246,,Akitoby, Bernardin
16898,"Stratmann, Thomas",12246,,Stratmann, Thomas
16936,"Linn, Joshua",12247,,Linn, Joshua
16975,"Caggese, Andrea",12248,,Caggese, Andrea
16976,"Cunat, Vicente",12248,,Cunat, Vicente
17015,"Baharad, Eyal",12249,,Baharad, Eyal
17016,"Nitzan, Shmuel",12249,,Nitzan, Shmuel
17054,"Inderst, Roman",12250,,Inderst, Roman
17092,"Papaioannou, Elias",12251,,Papaioannou, Elias
17093,"Siourounis, Gregorios",12251,,Siourounis, Gregorios
17135,"Di Tella, Rafael",12252,,Di Tella, Rafael
17136,"Weinschelbaum, Federico",12252,,Weinschelbaum, Federico
17177,"Cooper, David J.",12253,,Cooper, David J.
17178,"Fang, Hanming",12253,,Fang, Hanming
17217,"Falkinger, Josef",12254,,Falkinger, Josef
17254,"Mukherjee, Arijit",12255,,Mukherjee, Arijit
17294,"Thompson, Peter",12256,,Thompson, Peter
17332,"Etro, Federico",12257,,Etro, Federico
17369,"Maeda, Akira",12258,,Maeda, Akira
17407,"Serrano, Roberto",12259,,Serrano, Roberto
17408,"Volij, Oscar",12259,,Volij, Oscar
17450,"Lothian, James R.",12260,,Lothian, James R.
17451,"Taylor, Mark P.",12260,,Taylor, Mark P.
17492,"Frazer, Garth",12261,,Frazer, Garth
17528,"Knight, Brian",12262,,Knight, Brian
17567,"Van Veelen, Matthus",12263,,Van Veelen, Matthus
17568,"Van Der Weide, Roy",12263,,Van Der Weide, Roy
17610,"Crawford, Ian",12264,,Crawford, Ian
17611,"Neary, J. Peter",12264,,Neary, J. Peter
17653,"Shy, Oz",12265,,Shy, Oz
17654,"Stenbacka, Rune",12265,,Stenbacka, Rune
17694,"Fumagalli, Chiara",12266,,Fumagalli, Chiara
17695,"Motta, Massimo",12266,,Motta, Massimo
17736,"Calzada, Joan",12267,,Calzada, Joan
17737,"Valletti, Tommaso M.",12267,,Valletti, Tommaso M.
17777,"Boone, Jan",12268,,Boone, Jan
17815,"Fehr, Ernst",12269,,Fehr, Ernst
17816,"Kremhelmer, Susanne",12269,,Kremhelmer, Susanne
17817,"Schmidt, Klaus M.",12269,,Schmidt, Klaus M.
17858,"Dutt, Pushan",12270,,Dutt, Pushan
17859,"Mitra, Devashish",12270,,Mitra, Devashish
17898,"Santos-Pinto, Luis",12271,,Santos-Pinto, Luis
17934,"Bond, Philip",12272,,Bond, Philip
17972,"Cervellati, Matteo",12273,,Cervellati, Matteo
17973,"Fortunato, Piergiuseppe",12273,,Fortunato, Piergiuseppe
17974,"Sunde, Uwe",12273,,Sunde, Uwe
18015,"Stillman, Steven",12274,,Stillman, Steven
18016,"Thomas, Duncan",12274,,Thomas, Duncan
18054,"Paserman, M. Daniele",12275,,Paserman, M. Daniele
18094,"Carrillo, Juan D.",12276,,Carrillo, Juan D.
18095,"Dewatripont, Mathias",12276,,Dewatripont, Mathias
18133,"Hoff, Karla",12277,,Hoff, Karla
18134,"Stiglitz, Joseph E.",12277,,Stiglitz, Joseph E.
18175,"Carrillo, Juan D.",12278,,Carrillo, Juan D.
18176,"Castanheira, Micael",12278,,Castanheira, Micael
18215,"Heller, Dana",12279,,Heller, Dana
18216,"Spiegler, Ran",12279,,Spiegler, Ran
18254,"Rowthorn, Robert",12280,,Rowthorn, Robert
18255,"Sethi, Rajiv",12280,,Sethi, Rajiv
18295,"Rudebusch, Glenn D.",12281,,Rudebusch, Glenn D.
18296,"Wu, Tao",12281,,Wu, Tao
18337,"Epifani, Paolo",12282,,Epifani, Paolo
18338,"Gancia, Gino",12282,,Gancia, Gino
18377,"Bjerk, David",12283,,Bjerk, David
18416,"Manning, Alan",12284,,Manning, Alan
18417,"Swaffield, Joanna",12284,,Swaffield, Joanna
18460,"Black, Sandra E.",12285,,Black, Sandra E.
18461,"Devereux, Paul J.",12285,,Devereux, Paul J.
18462,"Salvanes, Kjell G.",12285,,Salvanes, Kjell G.
18504,"Dee, Thomas S.",12286,,Dee, Thomas S.
18542,"Fratzscher, Marcel",12287,,Fratzscher, Marcel
18581,"Boero, Gianna",12288,,Boero, Gianna
18582,"Smith, Jeremy",12288,,Smith, Jeremy
18583,"Wallis, Kenneth F.",12288,,Wallis, Kenneth F.
18624,"Garratt, Anthony",12289,,Garratt, Anthony
18625,"Koop, Gary",12289,,Koop, Gary
18626,"Vahey, Shaun P.",12289,,Vahey, Shaun P.
18668,"Strulik, Holger",12290,,Strulik, Holger
18706,"Maskin, Eric S.",12291,,Maskin, Eric S.
18742,"Hurwicz, Leonid",12292,,Hurwicz, Leonid
18778,"Myerson, Roger B.",12293,,Myerson, Roger B.
18818,"Ali, Hela Hadj",12294,,Ali, Hela Hadj
18819,"Lecocq, Sebastien",12294,,Lecocq, Sebastien
18820,"Visser, Michael",12294,,Visser, Michael
18859,"Ashenfelter, Orley",12295,,Ashenfelter, Orley
18897,"Cheshire, Paul C.",12296,,Cheshire, Paul C.
18898,"Hilber, Christian A. L.",12296,,Hilber, Christian A. L.
18943,"Clark, Andrew E.",12297,,Clark, Andrew E.
18944,"Diener, Ed",12297,,Diener, Ed
18945,"Georgellis, Yannis",12297,,Georgellis, Yannis
18946,"Lucas, Richard E.",12297,,Lucas, Richard E.
18995,"Gergaud, Olivier",12298,,Gergaud, Olivier
18996,"Ginsburgh, Victor",12298,,Ginsburgh, Victor
19037,"Stern, Nicholas",12299,,Stern, Nicholas
19079,"Paxson, Christina",12300,,Paxson, Christina
19080,"Rouse, Cecilia Elena",12300,,Rouse, Cecilia Elena
19127,"Groen, Jeffrey A.",12301,,Groen, Jeffrey A.
19128,"Polivka, Anne E.",12301,,Polivka, Anne E.
19171,"Belasen, Ariel R.",12302,,Belasen, Ariel R.
19172,"Polachek, Solomon W.",12302,,Polachek, Solomon W.
19212,"Mcintosh, Molly Fifer",12303,,Mcintosh, Molly Fifer
19255,"Barro, Robert J.",12304,,Barro, Robert J.
19256,"Ursua, Jose F.",12304,,Ursua, Jose F.
19296,"Gabaix, Xavier",12305,,Gabaix, Xavier
19339,"Gourio, Francois",12306,,Gourio, Francois
19379,"Martin, Ian W. R.",12307,,Martin, Ian W. R.
19421,"Burman, Leonard E.",12308,,Burman, Leonard E.
19422,"Geissler, Christopher",12308,,Geissler, Christopher
19423,"Toder, Eric J.",12308,,Toder, Eric J.
19465,"Poterba, James",12309,,Poterba, James
19466,"Sinai, Todd",12309,,Sinai, Todd
19509,"Metcalf, Gilbert E.",12310,,Metcalf, Gilbert E.
19551,"Easterly, William",12311,,Easterly, William
19592,"Rodrik, Dani",12312,,Rodrik, Dani
19635,"Gonzalez De Lara, Yadira",12313,,Gonzalez De Lara, Yadira
19636,"Greif, Avner",12313,,Greif, Avner
19637,"Jha, Saumitra",12313,,Jha, Saumitra
19682,"Rajan, Raghuram G.",12314,,Rajan, Raghuram G.
19721,"Esty, Daniel C.",12315,,Esty, Daniel C.
19763,"Feldstein, Martin",12316,,Feldstein, Martin
19804,"Baldwin, Richard",12317,,Baldwin, Richard
19849,"Berglof, Erik",12318,,Berglof, Erik
19850,"Burkart, Mike",12318,,Burkart, Mike
19851,"Friebel, Guldo",12318,,Friebel, Guldo
19852,"Paltseva, Elena",12318,,Paltseva, Elena
19899,"Favero, Carlo",12319,,Favero, Carlo
19900,"Giavazzi, Francesco",12319,,Giavazzi, Francesco
19943,"Chiappori, Pierre-Andre",12320,,Chiappori, Pierre-Andre
19944,"Salanie, Bernard",12320,,Salanie, Bernard
19988,"Daily, Glenn",12321,,Daily, Glenn
19989,"Hendel, Igal",12321,,Hendel, Igal
19990,"Lizzeri, Alessandro",12321,,Lizzeri, Alessandro
20032,"Cutler, David M.",12322,,Cutler, David M.
20033,"Finkelstein, Amy",12322,,Finkelstein, Amy
20034,"Mcgarry, Kathleen",12322,,Mcgarry, Kathleen
20085,"Armel, K. Carrie",12323,,Armel, K. Carrie
20086,"Rangel, Antonio",12323,,Rangel, Antonio
20130,"Caplin, Andrew",12324,,Caplin, Andrew
20131,"Dean, Mark",12324,,Dean, Mark
20173,"Brocas, Isabelle",12325,,Brocas, Isabelle
20174,"Carrillo, Juan D.",12325,,Carrillo, Juan D.
20217,"Ali, S. Nageeb",12326,,Ali, S. Nageeb
20218,"Goeree, Jacob K.",12326,,Goeree, Jacob K.
20219,"Kartik, Navin",12326,,Kartik, Navin
20220,"Palfrey, Thomas R.",12326,,Palfrey, Thomas R.
20266,"Gerardi, Dino",12327,,Gerardi, Dino
20267,"Yariv, Leeat",12327,,Yariv, Leeat
20312,"Battaglini, Marco",12328,,Battaglini, Marco
20313,"Morton, Rebecca B.",12328,,Morton, Rebecca B.
20314,"Palfrey, Thomas R.",12328,,Palfrey, Thomas R.
20360,"Prendergast, Canice",12329,,Prendergast, Canice
20401,"Besley, Timothy",12330,,Besley, Timothy
20402,"Ghatak, Maitreesh",12330,,Ghatak, Maitreesh
20447,"Akerlof, George A.",12331,,Akerlof, George A.
20448,"Kranton, Rachel E.",12331,,Kranton, Rachel E.
20490,"Besley, Timothy",12332,,Besley, Timothy
20491,"Meads, Neil",12332,,Meads, Neil
20492,"Surico, Paolo",12332,,Surico, Paolo
20537,"Blinder, Alan S.",12333,,Blinder, Alan S.
20538,"Morgan, John",12333,,Morgan, John
20580,"Romer, Christina D.",12334,,Romer, Christina D.
20581,"Romer, David H.",12334,,Romer, David H.
20625,"Colander, David",12335,,Colander, David
20626,"Howitt, Peter",12335,,Howitt, Peter
20627,"Kirman, Alan",12335,,Kirman, Alan
20628,"Leijonhufvud, Axel",12335,,Leijonhufvud, Axel
20629,"Mehrling, Perry",12335,,Mehrling, Perry
20677,"Brock, William A.",12336,,Brock, William A.
20678,"Durlauf, Steven N.",12336,,Durlauf, Steven N.
20679,"Rondina, Giacomo",12336,,Rondina, Giacomo
20722,"Lebaron, Blake",12337,,Lebaron, Blake
20723,"Tesfatsion, Leigh",12337,,Tesfatsion, Leigh
20767,"Hoover, Kevin D.",12338,,Hoover, Kevin D.
20768,"Johansen, Soren",12338,,Johansen, Soren
20769,"Juselius, Katarina",12338,,Juselius, Katarina
20814,"Petrongolo, Barbara",12339,,Petrongolo, Barbara
20815,"Pissarides, Christopher A.",12339,,Pissarides, Christopher A.
20858,"Davis, Steven J.",12340,,Davis, Steven J.
20897,"Shimer, Robert",12341,,Shimer, Robert
20939,"Kyle, Albert S.",12342,,Kyle, Albert S.
20940,"Viswanathan, S.",12342,,Viswanathan, S.
20982,"Chakraborty, Archishman",12343,,Chakraborty, Archishman
20983,"Yilmaz, Bilge",12343,,Yilmaz, Bilge
21025,"Peng, Lin",12344,,Peng, Lin
21026,"Roell, Ailsa",12344,,Roell, Ailsa
21070,"Bodie, Zvi",12345,,Bodie, Zvi
21071,"Ruffino, Doriana",12345,,Ruffino, Doriana
21072,"Treussard, Jonathan",12345,,Treussard, Jonathan
21116,"Gomes, Francisco J.",12346,,Gomes, Francisco J.
21117,"Kotlikoff, Laurence J.",12346,,Kotlikoff, Laurence J.
21118,"Viceira, Luis M.",12346,,Viceira, Luis M.
21166,"Brown, Jeffrey R.",12347,,Brown, Jeffrey R.
21167,"Kling, Jeffrey R.",12347,,Kling, Jeffrey R.
21168,"Mullainathan, Sendhil",12347,,Mullainathan, Sendhil
21169,"Wrobel, Marian V.",12347,,Wrobel, Marian V.
21217,"Bostic, Raphael W.",12348,,Bostic, Raphael W.
21218,"Lee, Kwan Ok",12348,,Lee, Kwan Ok
21262,"Charles, Kerwin Kofi",12349,,Charles, Kerwin Kofi
21263,"Hurst, Erik",12349,,Hurst, Erik
21264,"Stephens, Melvin, Jr.",12349,,Stephens, Melvin
21307,"Tufano, Peter",12350,,Tufano, Peter
21348,"Lane, Philip R.",12351,,Lane, Philip R.
21349,"Milesi-Ferretti, Gian Maria",12351,,Milesi-Ferretti, Gian Maria
21392,"Hau, Harald",12352,,Hau, Harald
21393,"Rey, Helene",12352,,Rey, Helene
21435,"Reinhart, Carmen M.",12353,,Reinhart, Carmen M.
21436,"Rogoff, Kenneth S.",12353,,Rogoff, Kenneth S.
21483,"Altonji, Joseph G.",12354,,Altonji, Joseph G.
21484,"Elder, Todd E.",12354,,Elder, Todd E.
21485,"Taber, Christopher R.",12354,,Taber, Christopher R.
21530,"Bhattacharya, Jay",12355,,Bhattacharya, Jay
21531,"Shaikh, Azeem M.",12355,,Shaikh, Azeem M.
21532,"Vytlacil, Edward",12355,,Vytlacil, Edward
21578,"Li, Qi",12356,,Li, Qi
21579,"Racine, Jeffrey S.",12356,,Racine, Jeffrey S.
21580,"Wooldridge, Jeffrey M.",12356,,Wooldridge, Jeffrey M.
21627,"Goldin, Claudia",12357,,Goldin, Claudia
21628,"Katz, Lawrence F.",12357,,Katz, Lawrence F.
21669,"Fryer, Roland G.",12358,,Fryer, Roland G.
21670,"Levitt, Steven D.",12358,,Levitt, Steven D.
21671,"List, John A.",12358,,List, John A.
21718,"Andersen, Steffen",12359,,Andersen, Steffen
21719,"Bulte, Erwin",12359,,Bulte, Erwin
21720,"Gneezy, Uri",12359,,Gneezy, Uri
21721,"List, John A.",12359,,List, John A.
21770,"Rodgers, William M., Iii",12360,,Rodgers, William M.
21811,"Card, David",12361,,Card, David
21812,"Blank, Rebecca M.",12361,,Blank, Rebecca M.
21855,"Jefferson, Philip N.",12362,,Jefferson, Philip N.
21897,"Hoover, Gary A.",12363,,Hoover, Gary A.
21898,"Enders, Walter",12363,,Enders, Walter
21899,"Freeman, Donald G.",12363,,Freeman, Donald G.
21941,"Buckles, Kasey",12364,,Buckles, Kasey
21981,"Mammen, Kristin",12365,,Mammen, Kristin
22023,"Lusardi, Annamaria",12366,,Lusardi, Annamaria
22024,"Mitchell, Olivia S.",12366,,Mitchell, Olivia S.
22068,"Agnew, Julie R.",12367,,Agnew, Julie R.
22069,"Anderson, Lisa R.",12367,,Anderson, Lisa R.
22070,"Gerlach, Jeffrey R.",12367,,Gerlach, Jeffrey R.
22071,"Szykman, Lisa R.",12367,,Szykman, Lisa R.
22117,"Goldberg, Pinelopi Koujianou",12368,,Goldberg, Pinelopi Koujianou
22118,"Hellerstein, Rebecca",12368,,Hellerstein, Rebecca
22162,"Nakamura, Emi",12369,,Nakamura, Emi
22206,"Burstein, Ariel",12370,,Burstein, Ariel
22207,"Hellwig, Christian",12370,,Hellwig, Christian
22251,"Arkolakis, Costas",12371,,Arkolakis, Costas
22252,"Demidova, Svetlana",12371,,Demidova, Svetlana
22253,"Klenow, Peter J.",12371,,Klenow, Peter J.
22254,"Rodriguez-Clare, Andres",12371,,Rodriguez-Clare, Andres
22300,"Aw, Bee Yan",12372,,Aw, Bee Yan
22301,"Roberts, Mark J.",12372,,Roberts, Mark J.
22302,"Xu, Daniel Y.",12372,,Xu, Daniel Y.
22344,"Kee, Hiau Looi",12373,,Kee, Hiau Looi
22345,"Krishna, Kala",12373,,Krishna, Kala
22390,"Case, Anne",12374,,Case, Anne
22391,"Paxson, Christina",12374,,Paxson, Christina
22437,"Deaton, Angus",12375,,Deaton, Angus
22487,"Peracchi, Franco",12376,,Peracchi, Franco
22531,"Duflo, Esther",12377,,Duflo, Esther
22532,"Kremer, Michael",12377,,Kremer, Michael
22533,"Robinson, Jonathan",12377,,Robinson, Jonathan
22577,"Banerjee, Abhijit V.",12378,,Banerjee, Abhijit V.
22578,"Mullainathan, Sendhil",12378,,Mullainathan, Sendhil
22620,"Fehr, Ernst",12379,,Fehr, Ernst
22621,"Hoff, Karla",12379,,Hoff, Karla
22622,"Kshetramade, Mayuresh",12379,,Kshetramade, Mayuresh
22668,"Aguero, Jorge M.",12380,,Aguero, Jorge M.
22669,"Marks, Mindy S.",12380,,Marks, Mindy S.
22714,"Field, Erica",12381,,Field, Erica
22715,"Levinson, Matthew",12381,,Levinson, Matthew
22716,"Pande, Rohini",12381,,Pande, Rohini
22717,"Visaria, Sujata",12381,,Visaria, Sujata
22761,"Camacho, Adriana",12382,,Camacho, Adriana
22804,"Arunachalam, Raj",12383,,Arunachalam, Raj
22805,"Shah, Manisha",12383,,Shah, Manisha
22844,"Clark, Gregory",12384,,Clark, Gregory
22845,"O'Rourke, Kevin H.",12384,,O'Rourke, Kevin H.
22846,"Taylor, Alan M.",12384,,Taylor, Alan M.
22893,"Jacks, David S.",12385,,Jacks, David S.
22894,"Meissner, Christopher A.",12385,,Meissner, Christopher A.
22895,"Novy, Dennis",12385,,Novy, Dennis
22939,"Quinn, Dennis P.",12386,,Quinn, Dennis P.
22940,"Voth, Hans-Joachim",12386,,Voth, Hans-Joachim
22985,"Walstad, William B.",12387,,Walstad, William B.
22986,"Buckles, Stephen",12387,,Buckles, Stephen
23028,"Walstad, William B.",12388,,Walstad, William B.
23029,"Rebeck, Ken",12388,,Rebeck, Ken
23071,"Schaur, Georg",12389,,Schaur, Georg
23072,"Watts, Michael",12389,,Watts, Michael
23073,"Becker, William E.",12389,,Becker, William E.
23117,"Hao, Lingxin",12390,,Hao, Lingxin
23118,"Hotz, V. Joseph",12390,,Hotz, V. Joseph
23119,"Jin, Ginger Z.",12390,,Jin, Ginger Z.
23170,"Sefton, James",12391,,Sefton, James
23171,"Van De Ven, Justin",12391,,Van De Ven, Justin
23172,"Weale, Martin",12391,,Weale, Martin
23214,"Yang, Dean",12392,,Yang, Dean
23257,"Beine, Michel",12393,,Beine, Michel
23258,"Docquier, Frederic",12393,,Docquier, Frederic
23259,"Rapoport, Hillel",12393,,Rapoport, Hillel
23302,"Castello-Climent, Amparo",12394,,Castello-Climent, Amparo
23303,"Domenech, Rafael",12394,,Domenech, Rafael
23344,"Lee, Jihong",12395,,Lee, Jihong
23383,"Meade, Ellen E.",12396,,Meade, Ellen E.
23384,"Stasavage, David",12396,,Stasavage, David
23427,"Cornand, Camille",12397,,Cornand, Camille
23428,"Heinemann, Frank",12397,,Heinemann, Frank
23472,"Temin, Peter",12398,,Temin, Peter
23473,"Voth, Hans-Joachim",12398,,Voth, Hans-Joachim
23514,"Levy, Haim",12399,,Levy, Haim
23552,"Klonner, Stefan",12400,,Klonner, Stefan
23590,"Rablen, Matthew D.",12401,,Rablen, Matthew D.
23630,"Harrison, Glenn W.",12402,,Harrison, Glenn W.
23631,"List, John A.",12402,,List, John A.
23672,"Sargent, Thomas J.",12403,,Sargent, Thomas J.
23719,"Brandenburger, Adam",12404,,Brandenburger, Adam
23720,"Friedenberg, Amanda",12404,,Friedenberg, Amanda
23721,"Keisler, H. Jerome",12404,,Keisler, H. Jerome
23767,"Manso, Gustavo",12405,,Manso, Gustavo
23808,"Roth, Alvin E.",12406,,Roth, Alvin E.
23855,"Battu, Harminder",12407,,Battu, Harminder
23856,"Ma, Ada",12407,,Ma, Ada
23857,"Phimister, Euan",12407,,Phimister, Euan
23899,"Durlauf, Steven N.",12408,,Durlauf, Steven N.
23900,"Kourtellos, Andros",12408,,Kourtellos, Andros
23901,"Tan, Chih Ming",12408,,Tan, Chih Ming
23949,"Ermisch, John",12409,,Ermisch, John
23950,"Pronzato, Chiara",12409,,Pronzato, Chiara
23997,"Faraglia, Elisa",12410,,Faraglia, Elisa
23998,"Marcet, Albert",12410,,Marcet, Albert
23999,"Scott, Andrew",12410,,Scott, Andrew
24045,"Fonseca, Miguel A.",12411,,Fonseca, Miguel A.
24046,"Normann, Hans-Theo",12411,,Normann, Hans-Theo
24090,"Gai, Prasanna",12412,,Gai, Prasanna
24091,"Kapadia, Sujit",12412,,Kapadia, Sujit
24092,"Millard, Stephen",12412,,Millard, Stephen
24093,"Perez, Ander",12412,,Perez, Ander
24140,"Horstmann, Ignatius J.",12413,,Horstmann, Ignatius J.
24141,"Scharf, Kimberley A.",12413,,Scharf, Kimberley A.
24186,"Maurer, Juergen",12414,,Maurer, Juergen
24187,"Meier, Andre",12414,,Meier, Andre
24229,"Nosbusch, Yves",12415,,Nosbusch, Yves
24272,"Rathelot, Roland",12416,,Rathelot, Roland
24273,"Sillard, Patrick",12416,,Sillard, Patrick
24317,"Booth, Alison L.",12417,,Booth, Alison L.
24318,"Van Ours, Jan C.",12417,,Van Ours, Jan C.
24360,"Connolly, Sara",12418,,Connolly, Sara
24361,"Gregory, Mary",12418,,Gregory, Mary
24402,"Dearden, Lorraine",12419,,Dearden, Lorraine
24403,"Fitzsimons, Emla",12419,,Fitzsimons, Emla
24404,"Goodman, Alissa",12419,,Goodman, Alissa
24405,"Kaplan, Greg",12419,,Kaplan, Greg
24447,"Gregory, Mary",12420,,Gregory, Mary
24448,"Connolly, Sara",12420,,Connolly, Sara
24487,"Manning, Alan",12421,,Manning, Alan
24488,"Petrongolo, Barbara",12421,,Petrongolo, Barbara
24525,"Paull, Gillian",12422,,Paull, Gillian
24563,"Konrad, Kai A.",12423,,Konrad, Kai A.
24564,"Kessing, Sebastian G.",12423,,Kessing, Sebastian G.
24601,"Seidmann, Daniel J.",12424,,Seidmann, Daniel J.
24639,"Ho, Teck H.",12425,,Ho, Teck H.
24640,"Wang, Xin",12425,,Wang, Xin
24641,"Camerer, Colin F.",12425,,Camerer, Colin F.
24684,"Bag, Parimal Kanti",12426,,Bag, Parimal Kanti
24685,"Roy, Santanu",12426,,Roy, Santanu
24725,"Carpenter, Jeffrey",12427,,Carpenter, Jeffrey
24726,"Holmes, Jessica",12427,,Holmes, Jessica
24727,"Matthews, Peter Hans",12427,,Matthews, Peter Hans
24768,"Blumenschein, Karen",12428,,Blumenschein, Karen
24769,"Blomquist, Glenn C.",12428,,Blomquist, Glenn C.
24770,"Johannesson, Magnus",12428,,Johannesson, Magnus
24771,"Horn, Nancy",12428,,Horn, Nancy
24772,"Freeman, Patricia",12428,,Freeman, Patricia
24822,"Propper, Carol",12429,,Propper, Carol
24823,"Burgess, Simon",12429,,Burgess, Simon
24824,"Gossage, Denise",12429,,Gossage, Denise
24867,"Delfgaauw, Josse",12430,,Delfgaauw, Josse
24868,"Dur, Robert",12430,,Dur, Robert
24910,"Brandts, Jordi",12431,,Brandts, Jordi
24911,"Pezanis-Christou, Paul",12431,,Pezanis-Christou, Paul
24912,"Schram, Arthur",12431,,Schram, Arthur
24955,"Dolan, Paul",12432,,Dolan, Paul
24956,"Kahneman, Daniel",12432,,Kahneman, Daniel
24998,"Lalive, Rafael",12433,,Lalive, Rafael
24999,"Van Ours, Jan C.",12433,,Van Ours, Jan C.
25000,"Zweimueller, Josef",12433,,Zweimueller, Josef
25043,"Shupp, Robert S.",12434,,Shupp, Robert S.
25044,"Williams, Arlington W.",12434,,Williams, Arlington W.
25086,"Melitz, Marc J.",12435,,Melitz, Marc J.
25087,"Ottaviano, Giancarlo I. P.",12435,,Ottaviano, Giancarlo I. P.
25128,"Tomz, Michael",12436,,Tomz, Michael
25129,"Goldstein, Judith L.",12436,,Goldstein, Judith L.
25130,"Rivers, Douglas",12436,,Rivers, Douglas
25172,"Rose, Andrew K.",12437,,Rose, Andrew K.
25210,"Rothstein, Jesse",12438,,Rothstein, Jesse
25244,"Hoxby, Caroline A.",12439,,Hoxby, Caroline A.
25281,"Barwell, Richard D.",12440,,Barwell, Richard D.
25282,"Schweitzer, Mark E.",12440,,Schweitzer, Mark E.
25323,"Bauer, Thomas",12441,,Bauer, Thomas
25324,"Bonin, Holger",12441,,Bonin, Holger
25325,"Goette, Lorenz",12441,,Goette, Lorenz
25326,"Sunde, Uwe",12441,,Sunde, Uwe
25369,"Besley, Timothy",12442,,Besley, Timothy
