"Polemarchakis, Herakles",Herakles Polemarchakis,Herakles Polemarchakis,Male
"Polemarchakis, Hm",Hm Polemarchakis,Herakles Polemarchakis,Male
"Simon, H. A.",H. A. Simon,Herbert A. Simon,Male
"Simon, Ha",Ha Simon,Herbert A. Simon,Male
"Simon, Herbert A.",Herbert A. Simon,Herbert A. Simon,Male
"Ashton, Herbert",Herbert Ashton,Herbert Ashton,Male
"Woolley, Herbert B.",Herbert B. Woolley,Herbert B. Woolley,Male
"Klarman, Herbert E.",Herbert E. Klarman,Herbert E. Klarman,Male
"Scarf, H",H Scarf,Herbert E. Scarf,Male
"Steele, H. Ellsworth",H. Ellsworth Steele,Herbert Ellsworth Steele,Male
"Grubel, Hb",Hb Grubel,Herbert G. Grubel,Male
"Grubel, Herbert G.",Herbert G. Grubel,Herbert G. Grubel,Male
"Grubel, Hg",Hg Grubel,Herbert G. Grubel,Male
"Giersch, H",H Giersch,Herbert Giersch,Male
"Giersch, Herbert",Herbert Giersch,Herbert Giersch,Male
"Gintis, H",H Gintis,Herbert Gintis,Male
"Gintis, Herbert",Herbert Gintis,Herbert Gintis,Male
"Heaton, Herbert",Herbert Heaton,Herbert Heaton,Male
"Bratter, Herbert M.",Herbert M. Bratter,Herbert M. Bratter,Male
"Mohring, H",H Mohring,Herbert Mohring,Male
"Northrup, Herbert R.",Herbert R. Northrup,Herbert R. Northrup,Male
"Spero, Herbert",Herbert Spero,Herbert Spero,Male
"Stein, Herbert",Herbert Stein,Herbert Stein,Male
"Tout, Herbert",Herbert Tout,Herbert Tout,Male
"Von Beckerath, Herbert",Herbert Von Beckerath,Herbert Von Beckerath,Male
"Leonard, Hb",Hb Leonard,Herman B. Leonard,Male
"Chernoff, Herman",Herman Chernoff,Herman Chernoff,Male
"Daly, He",He Daly,Herman E. Daly,Male
"Stekler, H",H Stekler,Herman O. Stekler,Male
"Stekler, Ho",Ho Stekler,Herman O. Stekler,Male
"Wold, Herman O. A.",Herman O. A. Wold,Herman O. Wold,Male
"Wold, Hoa",Hoa Wold,Herman O. Wold,Male
"Miller, Herman P.",Herman P. Miller,Herman P. Miller,Male
"Enzer, H",H Enzer,Hermann Enzer,Male
"Abs, H. J.",H. J. Abs,Hermann Josef Abs,Male
"Grossman, Henryk",Henryk Grossman,Herschel I. Grossman,Male
"Grossman, Hi",Hi Grossman,Herschel I. Grossman,Male
"Moulin, H",H Moulin,Herv? Moulin,Male
"Moulin, Herve",Herve Moulin,Herv? Moulin,Male
"Le Bihan, Herve",Herve Le Bihan,Herve Le Bihan,Male
"Immervoll, Herwig",Herwig Immervoll,Herwig Immervoll,Male
"Oosterbeek, H",H Oosterbeek,Hessel Oosterbeek,Male
"Oosterbeek, Hessel",Hessel Oosterbeek,Hessel Oosterbeek,Male
"Fleisig, H",H Fleisig,Heywood Fleisig,Male
"Kee, Hiau Looi",Hiau Looi Kee,Hiau Looi Kee,Female
"Kee, Hl",Hl Kee,Hiau Looi Kee,Female
"Ichimura, H",H Ichimura,Hidehiko Ichimura,Male
"Sigman, H",H Sigman,Hilary Sigman,Female
"Hoynes, H",H Hoynes,Hilary Williamson Hoynes,Female
"Hoynes, Hilary",Hilary Hoynes,Hilary Williamson Hoynes,Female
"Hoynes, Hw",Hw Hoynes,Hilary Williamson Hoynes,Female
"Geiringer, Hilda",Hilda Geiringer,Hilda Geiringer,Female
"Bjornland, Hilde C.",Hilde C. Bjornland,Hilde C. Bjørnland,Female
"Dierker, H",H Dierker,Hildegard Dierker,Female
"Kaplan, Hillard S.",Hillard S. Kaplan,Hillard Kaplan,Male
"Lakkaraju, Himabindu",Himabindu Lakkaraju,Himabindu Lakkaraju,Female
"Kaido, Hiroaki",Hiroaki Kaido,Hiroaki Kaido,Male
"Osana, H",H Osana,Hiroaki Osana,Male
"Uzawa, H",H Uzawa,Hirofumi Uzawa,Male
"Atsumi, H",H Atsumi,Hiroshi Atsumi,Male
"Yoshikawa, H",H Yoshikawa,Hiroshi Yoshikawa,Male
"Radice, Hk",Hk Radice,Hk Radice,Male
"Myint, H",H Myint,Hla Myint,Male
"Myint, H.",H. Myint,Hla Myint,Male
"Myint, Hla",Hla Myint,Hla Myint,Male
"Carr, Hobart C.",Hobart C. Carr,Hobart C. Carr,Male
"Perry, Hobart S.",Hobart S. Perry,Hobart S. Perry,Male
"Working, Holbrook",Holbrook Working,Holbrook Working,Male
"Bonin, Holger",Holger Bonin,Holger Bonin,Male
"Breinlich, Holger",Holger Breinlich,Holger Breinlich,Male
"Gorg, H",H Gorg,Holger Görg,Male
"Sieg, H",H Sieg,Holger Sieg,Male
"Sieg, Holger",Holger Sieg,Holger Sieg,Male
"Strulik, H",H Strulik,Holger Strulik,Male
"Strulik, Holger",Holger Strulik,Holger Strulik,Male
"Chenery, Hb",Hb Chenery,Hollis B. Chenery,Male
"Chenery, Hollis B.",Hollis B. Chenery,Hollis B. Chenery,Male
"Jones, Homer",Homer Jones,Homer Jones,Male
"Cai, Hb",Hb Cai,Hongbin Cai,Male
"Cai, Hongbin",Hongbin Cai,Hongbin Cai,Male
"Li, Hongbin",Hongbin Li,Hongbin Li,Male
"Sun, Hongfei",Hongfei Sun,Hongfei Sun,Male
"Corman, H",H Corman,Hope Corman,Female
"Corman, Hope",Hope Corman,Hope Corman,Female
"Davis, Horace B.",Horace B. Davis,Horace B. Davis,Male
"White, Horace G., Jr.",Horace G. White,Horace G. White,Male
"Depodwin, Hj",Hj Depodwin,Horace J. Depodwin,Male
"Gray, Horace M.",Horace M. Gray,Horace M. Gray,Male
"Taylor, Horace",Horace Taylor,Horace Taylor,Male
"Larreguy, Horacio",Horacio Larreguy,Horacio Larreguy,Male
"Mendershausen, H",H Mendershausen,Horst Mendershausen,Male
"Mendershausen, Horst",Horst Mendershausen,Horst Mendershausen,Male
"Zoabi, Hosny",Hosny Zoabi,Hosny Zoabi,Male
"Askari, H",H Askari,Hossein Askari,Male
"Beales, H",H Beales,Howard Beales,Male
"Bodenhorn, H",H Bodenhorn,Howard Bodenhorn,Male
"Petith, Hc",Hc Petith,Howard C. Petith,Male
"Chong, Howard",Howard Chong,Howard Chong,Male
"Brunsman, Howard G.",Howard G. Brunsman,Howard G. Brunsman,Male
"Glennerster, H",H Glennerster,Howard Glennerster,Male
"Gruenspecht, Hk",Hk Gruenspecht,Howard Gruenspecht,Male
"Preston, Howard H.",Howard H. Preston,Howard H. Preston,Male
"Shatz, Hj",Hj Shatz,Howard J. Shatz,Male
"Kunreuther, H",H Kunreuther,Howard Kunreuther,Male
"Jones, Howard L.",Howard L. Jones,Howard L. Jones,Male
"Wachtel, Hm",Hm Wachtel,Howard M. Wachtel,Male
"Marvel, Hp",Hp Marvel,Howard P. Marvel,Male
"Tuckman, Hp",Hp Tuckman,Howard P. Tuckman,Male
"Bowen, Howard R.",Howard R. Bowen,Howard R. Bowen,Male
"Raiffa, H",H Raiffa,Howard Raiffa,Male
"Reed, H",H Reed,Howard Reed,Male
"Rosenthal, H",H Rosenthal,Howard Rosenthal,Male
"Ellis, Howard S.",Howard S. Ellis,Howard S. Ellis,Male
"Smith, H",H Smith,Howard Smith,Male
"Smith, H.",H. Smith,Howard Smith,Male
"Smith, Howard",Howard Smith,Howard Smith,Male
"Bleakley, Hoyt",Hoyt Bleakley,Hoyt Bleakley,Male
"Mollgaard, Hp",Hp Mollgaard,Hp Mollgaard,Male
"Vinod, Hd",Hd Vinod,Hrishikesh D. Vinod,Male
"Li, Huailu",Huailu Li,Huailu Li,Female
"Xie, Huan",Huan Xie,Huan Xie,Female
"Henderson, Hubert D.",Hubert D. Henderson,Hubert D. Henderson,Male
"Henderson, Hubert",Hubert Henderson,Hubert Henderson,Male
"Kempf, H",H Kempf,Hubert Kempf,Male
"Levylambert, H",H Levylambert,Hubert Lévy-Lambert,Male
"Janicki, Hubert P.",Hubert P. Janicki,Hubert P. Janicki,Male
"Dalton, Hugh",Hugh Dalton,Hugh Dalton,Male
"Gravelle, Hse",Hse Gravelle,Hugh Gravelle,Male
"Gravelle, Hugh",Hugh Gravelle,Hugh Gravelle,Male
"Neary, Hm",Hm Neary,Hugh M Neary,Male
"Rockoff, H",H Rockoff,Hugh Rockoff,Male
"Rose, Hugh",Hugh Rose,Hugh Rose,Male
"Hopenhayn, Hugo",Hugo Hopenhayn,Hugo A. Hopenhayn,Male
"Hopenhayn, Hugo A.",Hugo A. Hopenhayn,Hugo A. Hopenhayn,Male
"Sonnenschein, H",H Sonnenschein,Hugo F Sonnenschein,Male
"Sonnenschein, Hugo F.",Hugo F. Sonnenschein,Hugo F Sonnenschein,Male
"Mialon, Hm",Hm Mialon,Hugo M. Mialon,Male
"Rojas-Romagosa, Hugo",Hugo Rojas-Romagosa,Hugo Rojas-Romagosa,Male
"Bi, Huixin",Huixin Bi,Huixin Bi,Female
"Li, Huiyu",Huiyu Li,Huiyu Li,Female
"Nikaido, H",H Nikaido,Hukukane Nikaido,Male
"Allcott, Hunt",Hunt Allcott,Hunt Allcott,Male
"Schaller, H",H Schaller,Huntley Schaller,Male
"Dixon, H",H Dixon,Huw Dixon,Male
"Dixon, Hd",Hd Dixon,Huw Dixon,Male
"Dixon, Huw",Huw Dixon,Huw Dixon,Male
"Lloyd-Ellis, Huw",Huw Lloyd-Ellis,Huw Lloyd-Ellis,Male
"Pill, Huw",Huw Pill,Huw Pill,Male
"Ku, Hyejin",Hyejin Ku,Hyejin Ku,Female
"Vandenbussche, Hylke",Hylke Vandenbussche,Hylke Vandenbussche,Female
"Minsky, Hp",Hp Minsky,Hyman Philip Minsky,Male
"Shin, Hs",Hs Shin,Hyun Song Shin,Male
"Shin, Hyun Song",Hyun Song Shin,Hyun Song Shin,Male
"Moon, Hyungsik Roger",Hyungsik Roger Moon,Hyungsik Roger Moon,Male
"Pearce, I. F.",I. F. Pearce,I. F. Pearce,Male
"Pearce, If",If Pearce,I. F. Pearce,Male
"Png, I",I Png,I. P. L. Png,Male
"Png, Ipl",Ipl Png,I. P. L. Png,Male
"Cockburn, I",I Cockburn,Iain Cockburn,Male
"Cockburn, Iain M.",Iain M. Cockburn,Iain Cockburn,Male
"Mcnicoll, I",I Mcnicoll,Iain McNicoll,Male
"Crawford, I",I Crawford,Ian A. Crawford,Male
"Crawford, Ian",Ian Crawford,Ian A. Crawford,Male
"Bateman, Hazel",Hazel Bateman,Ian Bateman,Male
"Bateman, I",I Bateman,Ian Bateman,Male
"Irvine, I",I Irvine,Ian J. Irvine,Male
"Irvine, Ij",Ij Irvine,Ian J. Irvine,Male
"Jewitt, Ian",Ian Jewitt,Ian Jewitt,Male
"Gale, Ian L.",Ian L. Gale,Ian L. Gale,Male
"Gale, Il",Il Gale,Ian L. Gale,Male
"Martin, Ian",Ian Martin,Ian Martin,Male
"Martin, Ian W. R.",Ian W. R. Martin,Ian Martin,Male
"Preston, I",I Preston,Ian Preston,Male
"Preston, Ian",Ian Preston,Ian Preston,Male
"Tonks, I",I Tonks,Ian Tonks,Male
"Parry, Iwh",Iwh Parry,Ian W. H. Parry,Male
"Walker, I",I Walker,Ian Walker,Male
"Hendel, Igal",Igal Hendel,Igal Hendel,Male
"Esponda, Ignacio",Ignacio Esponda,Ignacio Esponda,Male
"Palacios-Huerta, I",I Palacios-Huerta,Ignacio Palacios-Huerta,Male
"Horstmann, Ignatius",Ignatius Horstmann,Ignatius J. Horstmann,Male
"Horstmann, Ignatius J.",Ignatius J. Horstmann,Ignatius J. Horstmann,Male
"Kremer, I",I Kremer,Ilan Kremer,Male
"Kremer, Ilan",Ilan Kremer,Ilan Kremer,Male
"Segal, Ilya",Ilya Segal,Ilya Segal,Male
"Kuziemko, Ilyana",Ilyana Kuziemko,Ilyana Kuziemko,Female
"Rasul, Imran",Imran Rasul,Imran Rasul,Male
"Cho, In-Koo",In-Koo Cho,In-Koo Cho,Male
"Park, In-Uck",In-Uck Park,In-Uck Park,Male
"Gaarder, Ingvil",Ingvil Gaarder,Ingvil Gaarder,Female
"Kessides, In",In Kessides,Ioannis N. Kessides,Male
"Manovskii, Iourii",Iourii Manovskii,Iourii Manovskii,Male
"Katznelson, I",I Katznelson,Ira Katznelson,Male
"Dushi, I",I Dushi,Irena Dushi,Female
"Bohnet, I",I Bohnet,Iris Bohnet,Female
"Kesternich, Iris",Iris Kesternich,Iris Kesternich,Female
"Adelman, I",I Adelman,Irma Adelman,Female
"Hoch, I",I Hoch,Irving Hoch,Male
"Ehrlich, I",I Ehrlich,Isaac Ehrlich,Male
"Ehrlich, Isaac",Isaac Ehrlich,Isaac Ehrlich,Male
"Kerstenetzky, I",I Kerstenetzky,Isaac Kerstenetzky,Male
"Mbiti, Isaac",Isaac Mbiti,Isaac M. Mbiti,Male
"Brocas, I",I Brocas,Isabelle Brocas,Female
"Brocas, Isabelle",Isabelle Brocas,Isabelle Brocas,Female
"Dewez, I",I Dewez,Isabelle Dewez,Female
"Mejean, Isabelle",Isabelle Mejean,Isabelle Mejean,Female
"Perrigne, I",I Perrigne,Isabelle Perrigne,Female
"Perrigne, Isabelle",Isabelle Perrigne,Isabelle Perrigne,Female
"Andrews, Isaiah",Isaiah Andrews,Isaiah Andrews,Male
"Finkelshtain, I",I Finkelshtain,Israel Finkelshtain,Male
"Luski, I",I Luski,Israel Luski,Male
"Ashlagi, Itai",Itai Ashlagi,Itai Ashlagi,Male
"Goldstein, I",I Goldstein,Itay Goldstein,Male
"Goldstein, Itay",Itay Goldstein,Itay Goldstein,Male
"Ben-David, Itzhak",Itzhak Ben-David,Itzhak Ben-David,Male
"Gilboa, I",I Gilboa,Itzhak Gilboa,Male
"Gilboa, Itzhak",Itzhak Gilboa,Itzhak Gilboa,Male
"Canay, Ivan A.",Ivan A. Canay,Ivan A. Canay,Male
"Werning, Ivan",Ivan Werning,Iván Werning,Male
"Ekeland, I",I Ekeland,Ivar Ekeland,Male
"Atiyas, I",I Atiyas,İzak Atiyas,Male
"Kay, Ja",Ja Kay,J. A. Kay,Male
"Sefton, J",J Sefton,J. A. Sefton,Male
"Sefton, James",James Sefton,J. A. Sefton,Male
"Jensen, J. Bradford",J. Bradford Jensen,J. Bradford Jensen,Male
"Murphy, Jc",Jc Murphy,J. Carter Murphy,Male
"Brown, J. D.",J. D. Brown,J. David Brown,Male
"Brown, J. David",J. David Brown,J. David Brown,Male
"Tanner, Je",Je Tanner,J. Ernest Tanner,Male
"Hugonnier, Julien",Julien Hugonnier,J. Hugonnier,Male
"Conde-Ruiz, J. Ignacio",J. Ignacio Conde-Ruiz,J. Ignacio Conde-Ruiz,Male
"Polak, J. J.",J. J. Polak,J. J. Polak,Male
"Polak, Jacques J.",Jacques J. Polak,J. J. Polak,Male
"Polak, Jj",Jj Polak,J. J. Polak,Male
"Beaulieu, Jj",Jj Beaulieu,J. Joseph Beaulieu,Male
"Guasch, Jl",Jl Guasch,J. Luis Guasch,Male
"Finger, Jm",Jm Finger,J. Michael Finger,Male
"Neary, J. Peter",J. Peter Neary,J. Peter Neary,Male
"Neary, Jp",Jp Neary,J. Peter Neary,Male
"Gould, Jr",Jr Gould,J. R. Gould,Male
"Kearl, Jr",Jr Kearl,J. R. Kearl,Male
"Huber, Juergen",Juergen Huber,J. Richard Huber,Male
"Jordan, Js",Js Jordan,J. S. Jordan,Male
"Henderson, J. Vernon",J. Vernon Henderson,J. Vernon Henderson,Male
"Henderson, Jv",Jv Henderson,J. Vernon Henderson,Male
"Elliott, Jw",Jw Elliott,J. Walter Elliott,Male
"Abbring, Jaap H.",Jaap H. Abbring,Jaap H. Abbring,Male
"Abbring, Jh",Jh Abbring,Jaap H. Abbring,Male
"Hirshleifer, J",J Hirshleifer,Jack Hirshleifer,Male
"Hirshleifer, Jack",Jack Hirshleifer,Jack Hirshleifer,Male
"Carr, J. L.",J. L. Carr,Jack L. Carr,Male
"Guttentag, J",J Guttentag,Jack M. Guttentag,Male
"Guttentag, Jm",Jm Guttentag,Jack M. Guttentag,Male
"Melitz, J",J Melitz,Jack Melitz,Male
"Ochs, J",J Ochs,Jack Ochs,Male
"Frenkel, J",J Frenkel,Jacob A. Frenkel,Male
"Frenkel, Ja",Ja Frenkel,Jacob A. Frenkel,Male
"Glazer, J",J Glazer,Jacob Glazer,Male
"Goeree, Jacob K.",Jacob K. Goeree,Jacob K. Goeree,Male
"Goeree, Jk",Jk Goeree,Jacob K. Goeree,Male
"Marschak, J",J Marschak,Jacob Marschak,Male
"Marschak, J.",J. Marschak,Jacob Marschak,Male
"Marschak, Jacob",Jacob Marschak,Jacob Marschak,Male
"Mincer, J",J Mincer,Jacob Mincer,Male
"Paroush, J",J Paroush,Jacob Paroush,Male
"Sagi, Jacob S.",Jacob S. Sagi,Jacob S. Sagi,Male
"Wolfowitz, J.",J. Wolfowitz,Jacob Wolfowitz,Male
"Thisse, Jf",Jf Thisse,Jacques-François Thisse,Male
"Song, Jae",Jae Song,Jae Song,Male
"Lee, Jw",Jw Lee,Jae Won Lee,Male
"Gokhale, J",J Gokhale,Jagadeesh Gokhale,Male
"Bhagwati, J",J Bhagwati,Jagdish Natwarlal Bhagwati,Male
"Bhagwati, Jn",Jn Bhagwati,Jagdish Natwarlal Bhagwati,Male
"Munch, Jakob Roland",Jakob Roland Munch,Jakob R. Munch,Male
"Svensson, J",J Svensson,Jakob Svensson,Male
"Svensson, Jakob",Jakob Svensson,Jakob Svensson,Male
"Kastl, Jakub",Jakub Kastl,Jakub Kastl,Male
"Steiner, Jakub",Jakub Steiner,Jakub Steiner,Male
"Brander, Ja",Ja Brander,James A. Brander,Male
"Freeman, James A.",James A. Freeman,James A. Freeman,Male
"Freeman, James A.",James A. Freeman,James A. Freeman,Male
"Levinsohn, J",J Levinsohn,James A. Levinsohn,Male
"Levinsohn, Ja",Ja Levinsohn,James A. Levinsohn,Male
"Mirrlees, J",J Mirrlees,James A. Mirrlees,Male
"Mirrlees, Ja",Ja Mirrlees,James A. Mirrlees,Male
"Robinson, Ja",Ja Robinson,James A. Robinson,Male
"Robinson, James A.",James A. Robinson,James A. Robinson,Male
"Robinson, James A.",James A. Robinson,James A. Robinson,Male
"Albrecht, James",James Albrecht,James Albrecht,Male
"Andreoni, J",J Andreoni,James Andreoni,Male
"Andreoni, James",James Andreoni,James Andreoni,Male
"Andreoni, James",James Andreoni,James Andreoni,Male
"Bushnell, James",James Bushnell,James B. Bushnell,Male
"Davies, James B.",James B. Davies,James B. Davies,Male
"Davies, Jb",Jb Davies,James B. Davies,Male
"Davies, James B.",James B. Davies,James B. Davies,Male
"Kau, Jb",Jb Kau,James B. Kau,Male
"Rebitzer, Jb",Jb Rebitzer,James B. Rebitzer,Male
"Banks, J",J Banks,James Banks,Male
"Banks, James",James Banks,James Banks,Male
"Banks, James",James Banks,James Banks,Male
"Berkovec, J",J Berkovec,James Berkovec,Male
"Berry, J",J Berry,James Berry,Male
"Berry, James",James Berry,James Berry,Male
"Berry, James",James Berry,James Berry,Male
"Bullard, J",J Bullard,James Bullard,Male
"Bullard, James",James Bullard,James Bullard,Male
"Bullard, James",James Bullard,James Bullard,Male
"Bushnell, James",James Bushnell,James Bushnell,Male
"Brown, James C.",James C. Brown,James C. Brown,Male
"Cox, Jc",Jc Cox,James C. Cox,Male
"Moore, Jc",Jc Moore,James C. Moore,Male
"Nelson, James C.",James C. Nelson,James C. Nelson,Male
"Cloyne, James",James Cloyne,James Cloyne,Male
"Cloyne, James",James Cloyne,James Cloyne,Male
"Adams, Jd",Jd Adams,James D. Adams,Male
"Fearon, James D.",James D. Fearon,James D. Fearon,Male
"Fearon, James D.",James D. Fearon,James D. Fearon,Male
"Hamilton, James D.",James D. Hamilton,James D. Hamilton,Male
"Hamilton, James D.",James D. Hamilton,James D. Hamilton,Male
"Hess, Jd",Jd Hess,James D. Hess,Male
"Long, James D.",James D. Long,James D. Long,Male
"Long, James D.",James D. Long,James D. Long,Male
"Montgomery, Jd",Jd Montgomery,James D. Montgomery,Male
"Dow, J",J Dow,James Dow,Male
"Dow, Jcr",Jcr Dow,James Dow,Male
"Durbin, J",J Durbin,James Durbin,Male
"Anderson, Je",Je Anderson,James E. Anderson,Male
"Foster, J",J Foster,James E. Foster,Male
"Foster, Je",Je Foster,James E. Foster,Male
"Davidson, J",J Davidson,James E. H. Davidson,Male
"Davidson, Jeh",Jeh Davidson,James E. H. Davidson,Male
"Jensen, James E.",James E. Jensen,James E. Jensen,Male
"Rauch, Je",Je Rauch,James E. Rauch,Male
"Fenske, James",James Fenske,James Fenske,Male
"Fenske, James",James Fenske,James Fenske,Male
"Feyrer, James",James Feyrer,James Feyrer,Male
"Feyrer, James",James Feyrer,James Feyrer,Male
"Smith, James G.",James G. Smith,James G. Smith,Male
"Witte, Jg",Jg Witte,James G. Witte,Male
"Gwartney, J",J Gwartney,James Gwartney,Male
"Gapinski, Jh",Jh Gapinski,James H. Gapinski,Male
"Stock, James H.",James H. Stock,James H. Stock,Male
"Stock, Jh",Jh Stock,James H. Stock,Male
"Stock, James H.",James H. Stock,James H. Stock,Male
"Heckman, James",James Heckman,James Heckman,Male
"Choi, Jj",Jj Choi,James J. Choi,Male
"Diamond, J",J Diamond,James J. Diamond,Male
"Duesenberry, James J.",James J. Duesenberry,James J. Duesenberry,Male
"Heckman, J",J Heckman,James J. Heckman,Male
"Heckman, James",James Heckman,James J. Heckman,Male
"Heckman, James J.",James J. Heckman,James J. Heckman,Male
"Heckman, Jj",Jj Heckman,James J. Heckman,Male
"Heckman, James J.",James J. Heckman,James J. Heckman,Male
"Konow, J",J Konow,James Konow,Male
"Medoff, Jl",Jl Medoff,James L. Medoff,Male
"Pierce, Jl",Jl Pierce,James L. Pierce,Male
"Powell, Jl",Jl Powell,James L. Powell,Male
"Smith, Jl",Jl Smith,James L. Smith,Male
"Sweeney, Jl",Jl Sweeney,James L. Sweeney,Male
"Liang, James",James Liang,James Liang,Male
"Liang, James",James Liang,James Liang,Male
"Buchanan, J",J Buchanan,James M. Buchanan,Male
"Buchanan, James M.",James M. Buchanan,James M. Buchanan,Male
"Buchanan, Jm",Jm Buchanan,James M. Buchanan,Male
"Buchanan, James M.",James M. Buchanan,James M. Buchanan,Male
"Griffin, Jm",Jm Griffin,James M. Griffin,Male
"Henderson, James M.",James M. Henderson,James M. Henderson,Male
"Holmes, Jm",Jm Holmes,James M. Holmes,Male
"Malcomson, James M.",James M. Malcomson,James M. Malcomson,Male
"Malcomson, Jm",Jm Malcomson,James M. Malcomson,Male
"Malcomson, James M.",James M. Malcomson,James M. Malcomson,Male
"Nason, James M.",James M. Nason,James M. Nason,Male
"Nason, James M.",James M. Nason,James M. Nason,Male
"Poterba, J",J Poterba,James M. Poterba,Male
"Poterba, James",James Poterba,James M. Poterba,Male
"Poterba, Jm",Jm Poterba,James M. Poterba,Male
"Snyder, James M., Jr.",James M. Snyder,James M. Snyder,Male
"Walker, Jm",Jm Walker,James M. Walker,Male
"Mitchell, James",James Mitchell,James Mitchell,Male
"Morgan, James N.",James N. Morgan,James N. Morgan,Male
"Morgan, Jn",Jn Morgan,James N. Morgan,Male
"Morgan, James N.",James N. Morgan,James N. Morgan,Male
"Rosse, James N.",James N. Rosse,James N. Rosse,Male
"Rosse, Jn",Jn Rosse,James N. Rosse,Male
"Rosse, James N.",James N. Rosse,James N. Rosse,Male
"Smith, James P.",James P. Smith,James P. Smith,Male
"Smith, Jp",Jp Smith,James P. Smith,Male
"Smith, James P.",James P. Smith,James P. Smith,Male
"Ziliak, James",James Ziliak,James P. Ziliak,Male
"Ziliak, James P.",James P. Ziliak,James P. Ziliak,Male
"Ziliak, Jp",Jp Ziliak,James P. Ziliak,Male
"Ziliak, James P.",James P. Ziliak,James P. Ziliak,Male
"Peck, J",J Peck,James Peck,Male
"Poterba, James",James Poterba,James Poterba,Male
"Quirk, J",J Quirk,James Quirk,Male
"Quirk, Jp",Jp Quirk,James Quirk,Male
"Baumgardner, Jr",Jr Baumgardner,James R. Baumgardner,Male
"Lothian, James R.",James R. Lothian,James R. Lothian,Male
"Lothian, Jr",Jr Lothian,James R. Lothian,Male
"Lothian, James R.",James R. Lothian,James R. Lothian,Male
"Markusen, Jr",Jr Markusen,James R. Markusen,Male
"Melvin, Jr",Jr Melvin,James R. Melvin,Male
"Spletzer, James R.",James R. Spletzer,James R. Spletzer,Male
"Spletzer, Jr",Jr Spletzer,James R. Spletzer,Male
"Spletzer, James R.",James R. Spletzer,James R. Spletzer,Male
"Tybout, Jr",Jr Tybout,James R. Tybout,Male
"Walker, Jr",Jr Walker,James R. Walker,Male
"Cloyne, James S.",James S. Cloyne,James S. Cloyne,Male
"Duesenberry, J",J Duesenberry,James S. Duesenberry,Male
"Duesenberry, James J.",James J. Duesenberry,James S. Duesenberry,Male
"Sefton, James",James Sefton,James Sefton,Male
"Tobin, J",J Tobin,James Tobin,Male
"Tobin, James",James Tobin,James Tobin,Male
"Tobin, James",James Tobin,James Tobin,Male
"Tybout, James",James Tybout,James Tybout,Male
"Albrecht, J",J Albrecht,James W. Albrecht,Male
"Albrecht, James",James Albrecht,James W. Albrecht,Male
"Friedman, Jw",Jw Friedman,James W. Friedman,Male
"Roberts, James W.",James W. Roberts,James W. Roberts,Male
"Roberts, James W.",James W. Roberts,James W. Roberts,Male
"Bell, James Washington",James Washington Bell,James Washington Bell,Male
"Ziliak, James",James Ziliak,James Ziliak,Male
"Drewnowski, J",J Drewnowski,Jan Drewnowski,Male
"Eeckhout, Jan",Jan Eeckhout,Jan Eeckhout,Male
"Kmenta, J",J Kmenta,Jan Kmenta,Male
"Mossin, J",J Mossin,Jan Mossin,Male
"Acton, Jp",Jp Acton,Jan Paul Acton,Male
"Svejnar, J",J Svejnar,Jan Svejnar,Male
"Tinbergen, J",J Tinbergen,Jan Tinbergen,Male
"Tinbergen, J.",J. Tinbergen,Jan Tinbergen,Male
"Walliser, J",J Walliser,Jan Walliser,Male
"Lincove, Jane Arnold",Jane Arnold Lincove,Jane Arnold Lincove,Female
"Fruehwirth, Jane Cooley",Jane Cooley Fruehwirth,Jane Cooley Fruehwirth,Male
"Gravelle, Jg",Jg Gravelle,Jane G. Gravelle,Female
"Currie, J",J Currie,Janet Currie,Female
"Currie, Janet",Janet Currie,Janet Currie,Female
"Currie, Janet M.",Janet M. Currie,Janet Currie,Female
"Currie, Jm",Jm Currie,Janet Currie,Female
"Yellen, Jl",Jl Yellen,Janet L. Yellen,Female
"Eberly, Janice",Janice Eberly,Janice C. Eberly,Female
"Eberly, Janice C.",Janice C. Eberly,Janice C. Eberly,Female
"Kornai, J",J Kornai,János Kornai,Male
"Ordover, J",J Ordover,Janusz A. Ordover,Male
"Ordover, Ja",Ja Ordover,Janusz A. Ordover,Male
