index,InstID,ArticleID,AuthorID
5339,494,4555,5997
5340,2,4556,2867
5341,169,4556,2867
5342,192,4556,2867
5343,192,4556,4281
5344,2,4556,4281
5345,169,4556,4281
5346,564,4557,2108
5347,252,4557,2108
5348,39,4557,5663
5349,2,4558,4164
5350,494,4558,4164
5351,494,4559,147
5352,11,4559,147
5353,11,4559,1175
5354,494,4559,1175
5355,4,4559,2698
5356,494,4559,2698
5357,494,4560,1195
5358,509,4560,1195
5359,1,4560,1195
5360,135,4560,1279
5361,681,4560,1279
5362,494,4561,2696
5363,3,4561,2696
5364,494,4561,3861
5365,3,4561,3861
5366,2,4562,98
5367,494,4562,98
5368,504,4562,98
5369,3,4562,1772
5370,540,4562,4578
5371,2,4562,4578
5372,10,4563,15
5373,494,4563,15
5374,514,4563,1804
5375,352,4563,1804
5376,247,4563,5050
5377,581,4563,5050
5378,18,4564,905
5379,617,4564,905
5380,18,4564,920
5381,617,4564,920
5382,494,4565,2836
5383,6,4565,2836
5384,3,4565,5471
5385,16,4566,460
5386,494,4566,6008
5387,16,4566,6008
5388,540,4567,1525
5389,2,4567,1525
5390,494,4567,3626
5391,504,4567,3626
5392,4,4567,3626
5393,17,4567,6073
5394,9,4568,1591
5395,2,4569,1986
5396,494,4569,1986
5397,494,4569,4993
5398,1,4569,4993
5399,2,4570,263
5400,2,4570,3047
5401,2,4570,5227
5402,8,4571,297
5403,8,4571,4573
5404,16,4572,299
5405,16,4572,3720
5406,532,4573,966
5407,509,4573,1825
5408,10,4573,1825
5409,341,4574,1711
5410,10,4574,3883
5411,494,4575,2530
5412,9,4575,2530
5413,9,4575,5897
5414,494,4576,1097
5415,61,4576,1097
5416,494,4576,2940
5417,1,4576,2940
5418,616,4577,3537
5419,3,4578,754
5420,494,4578,754
5421,509,4578,6073
5422,17,4578,6073
5423,504,4578,6073
5424,5,4579,4709
5425,16,4580,120
5426,13,4580,3637
5427,494,4581,1767
5428,504,4581,1767
5429,169,4581,1767
5430,252,4581,4221
5431,17,4582,4152
5432,494,4583,2018
5433,5,4583,2018
5434,626,4584,4275
5435,494,4584,4508
5436,5,4584,4508
5437,255,4585,2045
5438,540,4585,2045
5439,504,4585,2045
5440,11,4586,3118
5441,1,4586,3966
5442,494,4586,3966
5443,495,4586,3966
5444,20,4587,944
5445,578,4587,1246
5446,427,4587,5536
5447,65,4588,2638
5448,494,4588,3127
5449,6,4588,3127
5450,504,4589,1556
5451,494,4589,1556
5452,9,4589,1556
5453,504,4589,3131
5454,9,4589,3131
5455,494,4589,3131
5456,2,4590,4130
5457,62,4590,4130
5458,509,4590,4130
5459,494,4591,1777
5460,176,4591,1777
5461,617,4591,1777
5462,25,4591,1777
5463,617,4591,5398
5464,146,4591,5765
5465,580,4592,372
5466,578,4592,743
5467,169,4592,1553
5468,13,4593,6056
5469,542,4594,462
5470,494,4594,462
5471,3,4594,462
5472,3,4594,775
5473,494,4594,775
5474,494,4595,1503
5475,2,4595,1503
5476,1,4595,4250
5477,75,4596,2339
5478,47,4596,3621
5479,494,4596,3621
5480,30,4596,5980
5481,216,4597,1105
5482,494,4597,5680
5483,215,4597,5680
5484,9,4597,5897
5485,494,4597,5897
5486,6,4598,1260
5487,24,4598,4385
5488,494,4598,4385
5489,18,4598,4719
5490,48,4599,140
5491,10,4599,403
5492,23,4600,136
5493,23,4600,983
5494,605,4600,6128
5495,2,4601,1440
5496,32,4601,6703
5497,2,4602,4281
5498,2,4603,2916
5499,494,4603,2916
5500,494,4603,3412
5501,321,4603,3412
5502,337,4603,4366
5503,10,4604,46
5504,494,4604,46
5505,494,4604,5222
5506,5,4604,5222
5507,494,4605,1737
5508,8,4605,1737
5509,8,4605,3005
5510,494,4605,3005
5511,23,4606,386
5512,494,4606,386
5513,494,4606,489
5514,5,4606,489
5515,494,4607,1636
5516,3,4607,1636
5517,494,4607,3274
5518,3,4607,3274
5519,8,4607,4238
5520,73,4608,1581
5521,494,4608,1581
5522,10,4608,5051
5523,494,4608,5051
5524,514,4609,3548
5525,509,4609,3548
5526,343,4609,3548
5527,184,4609,5182
5528,514,4609,5182
5529,509,4609,5182
5530,106,4610,726
5531,11,4610,1175
5532,513,4610,4233
5533,494,4611,3714
5534,15,4611,3714
5535,20,4612,2005
5536,494,4612,2005
5537,11,4612,5382
5538,494,4612,5382
5539,338,4613,2403
5540,504,4613,2403
5541,336,4613,2403
5542,504,4613,3814
5543,255,4613,3814
5544,12,4614,225
5545,32,4614,5013
5546,337,4615,598
5547,20,4615,937
5548,1,4615,1165
5549,337,4615,3594
5550,392,4615,4428
5551,170,4616,870
5552,497,4616,2754
5553,497,4616,5826
5554,170,4616,5826
5555,24,4617,3474
5556,48,4617,4865
5557,16,4618,5690
5558,504,4618,5690
5559,494,4618,5690
5560,494,4619,1561
5561,3,4619,1561
5562,494,4619,4960
5563,17,4619,4960
5564,10,4619,4960
5565,263,4620,3550
5566,504,4620,3550
5567,496,4620,3550
5568,504,4620,3553
5569,3,4620,3553
5570,494,4620,3553
5571,13,4620,4357
5572,504,4620,4357
5573,494,4620,4357
5574,2,4621,448
5575,53,4621,1166
5576,495,4621,3996
5577,494,4621,3996
5578,2,4621,3996
5579,494,4622,699
5580,2,4622,699
5581,2,4622,4064
5582,494,4622,4064
5583,2,4622,4626
5584,494,4622,4626
5585,617,4623,1673
5586,509,4624,5711
5587,504,4624,5711
5588,494,4624,5711
5589,9,4624,5711
5590,617,4624,7571
5591,11,4625,38
5592,6,4625,1316
5593,2,4625,3770
5594,494,4625,3770
5595,37,4625,5610
5596,504,4626,2988
5597,514,4626,2988
5598,509,4626,2988
5599,341,4626,2988
5600,514,4626,4676
5601,509,4626,4676
5602,504,4626,4676
5603,271,4626,4676
5604,341,4626,4676
5605,510,4626,4676
5606,494,4627,271
5607,617,4627,271
5608,10,4627,271
5609,16,4627,857
5610,242,4627,857
5611,494,4627,1736
5612,3,4627,1736
5613,494,4628,215
5614,1,4628,215
5615,3,4629,778
5616,494,4629,778
5617,494,4629,4508
5618,5,4629,4508
5619,494,4630,203
5620,3,4630,203
5621,3,4630,453
5622,494,4630,453
5623,504,4631,1669
5624,494,4631,1669
5625,1,4631,1669
5626,13,4631,3512
5627,581,4631,4548
5628,459,4631,4683
5629,2,4631,5038
5630,504,4631,5038
5631,13,4632,3883
5632,5,4632,4055
5633,10,4633,1895
5634,494,4633,5817
5635,11,4633,5817
5636,494,4634,296
5637,6,4634,296
5638,2,4634,651
5639,494,4634,651
5640,494,4634,1205
5641,2,4634,1205
5642,1,4634,1843
5643,494,4634,2456
5644,6,4634,2456
5645,136,4635,906
5646,494,4635,3006
5647,639,4635,3006
5648,494,4635,4452
5649,67,4635,4452
5650,9,4636,1419
5651,494,4636,1419
5652,9,4636,3453
5653,338,4636,4137
5654,6,4637,2753
5655,13,4637,5998
5656,494,4638,3770
5657,2,4638,3770
5658,428,4638,4648
5659,14,4638,5433
5660,37,4638,5610
5661,3,4639,462
5662,494,4639,3090
5663,6,4639,3090
5664,213,4640,1356
5665,213,4640,3664
5666,494,4641,2698
5667,11,4641,2698
5668,494,4642,1737
5669,8,4642,1737
5670,494,4642,2698
5671,11,4642,2698
5672,57,4642,5400
5673,6,4643,1316
5674,1,4643,1316
5675,574,4643,1316
5676,574,4643,1518
5677,4,4643,1518
5678,51,4643,2964
5679,574,4643,2964
5680,504,4643,3677
5681,3,4643,3677
5682,494,4643,3677
5683,1,4643,5227
5684,574,4643,5227
5685,2,4643,5227
5686,3,4644,208
5687,617,4644,552
5688,645,4644,5607
5689,172,4644,5870
5690,219,4645,122
5691,219,4645,1787
5692,10,4646,3437
5693,494,4646,3437
5694,51,4647,1546
5695,494,4647,1546
5696,51,4647,1672
5697,494,4647,4257
5698,20,4647,4257
5699,494,4647,5172
5700,10,4647,5172
5701,494,4648,271
5702,617,4648,271
5703,10,4648,271
5704,494,4648,4390
5705,617,4648,4390
5706,101,4648,4390
5707,101,4648,5845
5708,617,4648,5845
5709,494,4649,1567
5710,11,4649,1567
5711,584,4649,2392
5712,494,4649,5997
5713,9,4649,5997
5714,494,4650,538
5715,1,4650,538
5716,2,4650,4281
5717,494,4650,4281
5718,494,4651,4960
5719,10,4651,4960
5720,17,4651,4960
5721,1,4652,2709
5722,494,4652,3046
5723,20,4652,3046
5724,494,4652,4598
5725,1,4652,4598
5726,6,4653,194
5727,494,4653,194
5728,9,4653,1419
5729,494,4653,1419
5730,2,4653,2138
5731,1,4653,3008
5732,494,4653,3008
5733,2,4654,1565
5734,249,4654,1565
5735,1,4654,2317
5736,494,4655,1986
5737,2,4655,1986
5738,4,4655,4273
5739,1,4656,1443
5740,13,4656,1618
5741,2,4657,4808
5742,494,4657,4808
5743,185,4658,536
5744,2,4658,2293
5745,2,4658,4814
5746,4,4659,1667
5747,4,4659,1888
5748,13,4660,2656
5749,11,4660,2868
5750,213,4660,5606
5751,2,4661,263
5752,2,4661,4578
5753,498,4661,4599
5754,272,4661,4599
5755,250,4661,6044
5756,186,4662,166
5757,615,4662,166
5758,540,4662,1116
5759,213,4662,1116
5760,494,4662,1116
5761,150,4663,2448
5762,494,4663,3679
5763,36,4663,3679
5764,36,4663,5195
5765,494,4663,5195
5766,24,4664,503
5767,2,4664,3261
5768,26,4664,6094
5769,221,4665,2500
5770,8,4666,96
5771,21,4667,4304
5772,2,4668,457
5773,2,4668,1627
5774,536,4668,3904
5775,494,4669,215
5776,1,4669,215
5777,494,4669,3496
5778,5,4669,3496
5779,5,4669,3749
5780,16,4670,299
5781,17,4670,3720
5782,16,4670,4451
5783,16,4670,4849
5784,9,4671,1556
5785,9,4671,3131
5786,2,4672,263
5787,252,4672,4221
5788,504,4672,4221
5789,8,4673,1313
5790,495,4673,2085
5791,175,4673,2085
5792,411,4674,1597
5793,509,4674,1597
5794,504,4674,1597
5795,411,4674,1665
5796,504,4674,1665
5797,1,4675,1133
5798,540,4675,1133
5799,13,4675,1938
5800,339,4675,3324
5801,578,4676,3804
5802,578,4676,5266
5803,17,4677,1251
5804,494,4677,1251
5805,17,4677,3522
5806,4,4678,2120
5807,494,4678,2120
5808,16,4678,3638
5809,494,4678,3638
5810,686,4679,207
5811,686,4679,4245
5812,686,4679,4548
5813,686,4679,4619
5814,2,4680,1503
5815,494,4680,1503
5816,494,4680,1679
5817,3,4680,1679
5818,504,4680,1679
5819,411,4680,4615
5820,504,4680,4615
5821,4,4681,5568
5822,494,4681,8600
5823,521,4681,8600
5824,504,4681,8600
5825,169,4681,8600
5826,494,4682,3020
5827,83,4682,3020
5828,509,4682,3124
5829,494,4682,3124
5830,514,4682,3124
5831,504,4682,3124
5832,495,4682,3124
5833,8,4682,3124
5834,34,4683,816
5835,12,4683,5888
5836,2,4684,98
5837,504,4684,98
5838,494,4684,98
5839,59,4684,1707
5840,509,4684,1707
5841,263,4684,4991
5842,504,4684,4991
5843,102,4684,5317
5844,86,4685,2485
5845,65,4685,5671
5846,617,4686,1615
5847,79,4686,2738
5848,494,4686,3994
5849,73,4686,3994
5850,5,4687,4434
5851,13,4687,5204
5852,4,4688,778
5853,85,4689,4660
5854,669,4689,5518
5855,242,4690,3498
5856,198,4690,5029
5857,25,4691,2379
5858,253,4691,2379
5859,253,4691,5634
5860,13,4692,2753
5861,264,4693,877
5862,247,4693,877
5863,247,4693,1811
5864,578,4693,1811
5865,494,4694,353
5866,504,4694,353
5867,3,4694,353
5868,3,4694,5747
5869,494,4694,5747
5870,24,4695,2228
5871,43,4695,5793
5872,4,4696,1983
5873,255,4696,4596
5874,16,4697,1324
5875,38,4697,1359
5876,21,4698,1102
5877,163,4698,2424
5878,53,4698,2424
5879,494,4698,2424
5880,21,4698,3528
5881,18,4698,5243
5882,617,4699,1398
5883,169,4700,3352
5884,504,4700,3352
5885,188,4700,3352
5886,586,4700,6002
5887,700,4701,3289
5888,40,4701,7445
5889,344,4702,2154
5890,504,4702,2154
5891,11,4703,1175
5892,4,4703,4311
5893,355,4704,2112
5894,267,4704,3109
5895,355,4704,3142
5896,500,4704,3142
5897,345,4704,3303
5898,10,4705,1446
5899,675,4705,1530
5900,494,4705,2530
5901,10,4705,2530
5902,80,4706,636
5903,88,4706,4868
5904,87,4706,4878
5905,65,4707,1041
5906,664,4707,3271
5907,18,4707,5243
5908,1,4708,2940
5909,11,4708,4422
5910,617,4709,641
5911,213,4710,1116
5912,215,4710,5922
5913,44,4711,5999
5914,9,4712,3443
5915,494,4712,3443
5916,10,4712,3689
5917,65,4713,1258
5918,617,4714,3636
5919,68,4715,3566
5920,11,4716,804
5921,249,4717,675
5922,504,4717,675
5923,504,4717,1576
5924,253,4717,1576
5925,494,4718,1180
5926,9,4718,1180
5927,9,4718,1399
5928,494,4718,1399
5929,16,4719,607
5930,8,4719,2520
5931,4,4720,882
5932,29,4720,1135
5933,4,4720,7411
5934,20,4721,944
5935,5,4721,2866
5936,1,4721,5328
5937,29,4722,2517
5938,5,4723,1794
5939,494,4723,1794
5940,11,4723,2420
5941,494,4723,5249
5942,11,4723,5249
5943,44,4724,740
5944,578,4725,2061
5945,578,4725,2101
5946,696,4725,5203
5947,36,4725,5203
5948,8,4726,587
5949,359,4726,1654
5950,8,4727,4224
5951,8,4728,1802
5952,504,4728,3067
5953,8,4728,3067
5954,8,4728,6079
5955,169,4729,2231
5956,6,4729,5437
5957,578,4730,1545
5958,53,4730,1609
5959,689,4730,1632
5960,1,4730,3037
5961,2,4730,3996
5962,494,4731,325
5963,617,4731,325
5964,3,4731,325
5965,494,4731,3090
5966,6,4731,3090
5967,3,4731,4493
5968,8,4732,955
5969,8,4732,1781
5970,494,4732,1781
5971,494,4732,5715
5972,24,4732,5715
5973,13,4732,5783
5974,494,4732,5783
5975,172,4733,2568
5976,504,4733,2568
5977,494,4733,5051
5978,5,4733,5051
5979,338,4734,1711
5980,170,4734,1711
5981,504,4734,1711
5982,514,4734,2832
5983,338,4734,2832
5984,509,4734,2832
5985,504,4734,2832
5986,252,4734,3055
5987,504,4734,3055
5988,504,4734,3306
5989,338,4734,3306
5990,2,4735,97
5991,319,4735,2556
5992,20,4736,5878
5993,217,4737,429
5994,706,4737,2187
5995,494,4738,1620
5996,25,4738,1620
5997,59,4738,2444
5998,494,4738,2444
5999,59,4739,354
6000,109,4739,3101
6001,59,4739,4594
6002,31,4740,5897
6003,5,4753,2278
6004,222,4754,2229
6005,347,4754,4387
6006,215,4754,4387
6007,494,4755,1922
6008,2,4755,1922
6009,494,4755,5688
6010,3,4755,5688
6011,215,4756,1138
6012,494,4756,4406
6013,215,4756,4406
6014,38,4757,891
6015,262,4757,891
6016,617,4758,293
6017,617,4758,2789
6018,361,4758,5895
6019,52,4759,2253
6020,12,4759,6054
6021,12,4760,2419
6022,76,4760,3645
6023,76,4760,4682
6024,6,4761,4510
6025,494,4761,4510
6026,247,4762,3839
6027,504,4762,3839
6028,527,4762,3839
6029,504,4762,5647
6030,247,4762,5647
6031,9,4763,454
6032,335,4763,5624
6033,175,4764,1247
6034,19,4764,3120
6035,494,4765,2447
6036,20,4765,2447
6037,65,4765,5886
6038,223,4766,1
6039,12,4766,2419
6040,5,4767,386
6041,5,4768,2949
6042,504,4769,94
6043,252,4769,94
6044,477,4769,3083
6045,170,4770,4306
6046,524,4770,4306
6047,170,4770,5550
6048,513,4770,5550
6049,4,4771,470
6050,10,4771,3562
6051,2,4772,3108
6052,2,4773,625
6053,83,4773,3378
6054,2,4774,9
6055,494,4774,9
6056,705,4775,226
6057,12,4775,7514
6058,534,4776,830
6059,9,4776,830
6060,494,4776,830
6061,112,4776,3021
6062,8,4776,3021
6063,30,4777,3319
6064,30,4777,4452
6065,494,4777,4452
6066,249,4778,2572
6067,1,4778,2572
6068,247,4778,2572
6069,36,4779,932
6070,617,4779,5863
6071,255,4780,1531
6072,2,4781,1484
6073,494,4781,1484
6074,2,4781,7032
6075,494,4781,7032
6076,1,4782,4479
6077,6,4782,6524
6078,291,4783,3054
6079,16,4783,3568
6080,526,4784,1303
6081,269,4784,1303
6082,697,4784,1303
6083,10,4784,3883
6084,524,4785,2210
6085,1,4785,5684
6086,170,4785,7229
6087,524,4785,7229
6088,6,4786,5038
6089,624,4787,1131
6090,624,4787,1706
6091,477,4788,1470
6092,477,4788,1725
6093,8,4789,913
6094,8,4789,5758
6095,494,4789,5758
6096,45,4790,801
6097,25,4790,927
6098,581,4790,3573
6099,14,4791,1373
6100,14,4791,6253
6101,51,4792,273
6102,494,4792,273
6103,516,4792,2328
6104,494,4792,2937
6105,16,4792,2937
6106,617,4792,6813
6107,494,4792,6813
6108,101,4792,6813
6109,617,4793,749
6110,688,4794,622
6111,65,4794,1041
6112,18,4794,2653
6113,79,4794,3716
6114,3,4795,5688
6115,494,4795,5688
6116,6,4796,5410
6117,44,4797,5563
6118,9,4798,605
6119,11,4798,5252
6120,160,4799,1695
6121,43,4800,1186
6122,494,4800,1186
6123,704,4800,3895
6124,496,4801,3550
6125,504,4801,3550
6126,273,4801,3550
6127,3,4801,3553
6128,494,4801,3553
6129,504,4801,3553
6130,13,4801,4357
6131,504,4801,4357
6132,504,4802,3556
6133,3,4802,3556
6134,9,4802,5608
6135,494,4802,5608
6136,283,4803,371
6137,23,4803,3874
6138,337,4804,4069
6139,337,4804,5787
6140,578,4805,526
6141,10,4806,1578
6142,494,4806,1578
6143,1,4807,2572
6144,247,4807,2572
6145,249,4807,2572
6146,494,4807,3032
6147,2,4807,3032
6148,494,4808,1870
6149,8,4808,1870
6150,422,4808,3505
6151,231,4809,1675
6152,695,4809,1675
6153,504,4809,1675
6154,509,4809,1675
6155,548,4809,1675
6156,504,4809,4585
6157,494,4809,4585
6158,257,4809,4585
6159,548,4809,4585
6160,250,4809,4585
6161,709,4810,3280
6162,617,4810,3280
6163,561,4810,3280
6164,231,4810,3520
6165,561,4810,3520
6166,561,4810,6122
6167,78,4810,6122
6168,494,4811,3677
6169,3,4811,3677
6170,504,4811,3677
6171,1,4811,5227
6172,494,4811,5227
6173,174,4812,1955
6174,702,4812,5075
6175,9,4812,6013
6176,252,4812,6013
6177,698,4813,1614
6178,4,4813,1614
6179,249,4813,2572
6180,247,4813,2572
6181,1,4813,2572
6182,617,4814,1850
6183,494,4814,1850
6184,494,4815,1116
6185,540,4815,1116
6186,213,4815,1116
6187,176,4816,4649
6188,494,4817,881
6189,11,4817,881
6190,11,4817,1198
6191,494,4817,1198
6192,8,4818,297
6193,8,4818,1912
6194,12,4818,3374
6195,3,4819,2941
6196,494,4819,2941
6197,34,4820,854
6198,20,4820,2008
6199,1,4821,1621
6200,192,4822,1463
6201,184,4822,5621
6202,179,4823,4958
6203,566,4824,1369
6204,377,4824,1369
6205,393,4824,1369
6206,364,4824,3809
6207,1,4825,3037
6208,38,4825,3283
6209,233,4826,4901
6210,8,4827,297
6211,247,4827,4289
6212,486,4828,730
6213,213,4828,1356
6214,5,4829,386
6215,494,4829,386
6216,5,4829,489
6217,494,4829,489
6218,65,4830,3946
6219,19,4830,5410
6220,2,4831,2916
6221,494,4831,2916
6222,2,4831,5805
6223,494,4831,5805
6224,494,4832,4598
6225,9,4832,4598
6226,252,4833,2108
6227,1,4833,4542
6228,494,4833,4542
6229,4,4834,2120
6230,65,4834,2632
6231,31,4834,2991
6232,467,4834,4080
6233,5,4834,4080
6234,181,4835,2353
6235,504,4835,2353
6236,134,4836,518
6237,220,4836,2227
6238,22,4836,3517
6239,8,4837,2520
6240,422,4838,1500
6241,4,4838,1888
6242,18,4839,3430
6243,54,4840,4889
6244,14,4840,6041
6245,21,4841,1125
6246,514,4842,2045
6247,504,4842,2045
6248,255,4842,2045
6249,504,4842,5789
6250,494,4842,5789
6251,169,4842,5789
6252,338,4842,5789
6253,16,4843,607
6254,130,4843,5241
6255,170,4844,5713
6256,494,4845,2888
6257,3,4845,2888
6258,11,4846,292
6259,504,4846,292
6260,494,4846,292
6261,477,4847,1652
6262,2,4847,4673
6263,86,4848,656
6264,138,4848,2600
6265,10,4849,1578
6266,217,4849,3364
6267,8,4850,1802
6268,22,4850,5681
6269,615,4851,4068
6270,42,4851,4514
6271,2,4852,625
6272,79,4853,1181
6273,581,4853,3990
6274,8,4854,384
6275,13,4854,1070
6276,6,4854,4010
6277,11,4855,74
6278,11,4855,3896
6279,5,4856,4873
6280,693,4857,1095
6281,693,4857,2783
6282,36,4858,6148
6283,494,4859,386
6284,5,4859,386
6285,10,4860,583
6286,10,4860,4827
6287,8,4860,6062
6288,5,4861,1875
6289,3,4861,1875
6290,478,4861,5018
6291,18,4861,5018
6292,3,4861,5766
6293,3,4862,4956
6294,3,4863,2820
6295,494,4863,2820
6296,3,4863,4106
6297,494,4863,4106
6298,617,4864,749
6299,617,4864,2453
6300,24,4865,3057
6301,466,4866,5587
6302,617,4866,5587
6303,12,4867,225
6304,31,4867,2052
6305,15,4867,2673
6306,581,4868,20
6307,581,4868,447
6308,249,4869,1976
6309,494,4870,98
6310,2,4870,98
6311,504,4870,98
6312,106,4870,1722
6313,694,4870,1722
6314,616,4870,2266
6315,1,4871,1133
6316,2,4871,2414
6317,1,4871,5328
6318,21,4872,859
6319,252,4872,859
6320,35,4872,3697
6321,409,4872,3702
6322,701,4872,3702
6323,617,4873,1608
6324,40,4873,1608
6325,46,4873,2798
6326,4,4874,3642
6327,23,4875,824
6328,52,4875,3197
6329,494,4876,1218
6330,34,4876,1218
6331,5,4876,4508
6332,494,4876,4508
6333,169,4877,3595
6334,169,4877,5734
6335,13,4878,439
6336,494,4878,1870
6337,8,4878,1870
6338,172,4878,2443
6339,53,4879,1167
6340,40,4879,2823
6341,59,4880,3849
6342,478,4881,5018
6343,18,4881,5018
6344,16,4882,4980
6345,25,4882,5080
6346,5,4883,2913
6347,5,4883,4441
6348,5,4884,310
6349,5,4884,2274
6350,5,4884,4518
6351,4,4885,2931
6352,4,4885,3767
6353,1,4886,4550
6354,11,4887,3266
6355,494,4887,3266
6356,9,4887,4062
6357,102,4887,4395
6358,1,4888,2476
6359,9,4888,4031
6360,1,4888,5406
6361,9,4889,670
6362,4,4889,2931
6363,581,4890,3555
6364,174,4890,5341
6365,1,4891,24
6366,2,4891,3358
6367,494,4892,4626
6368,2,4892,4626
6369,504,4892,4626
6370,2,4893,263
6371,2,4893,5227
6372,708,4894,3652
6373,555,4894,3652
6374,172,4894,4368
6375,504,4895,98
6376,494,4895,98
6377,2,4895,98
6378,1,4895,1934
6379,494,4895,1934
6380,35,4896,282
6381,35,4896,2657
6382,699,4897,407
6383,459,4897,407
6384,578,4897,3170
6385,617,4898,1615
6386,79,4898,2738
6387,494,4899,3448
6388,13,4899,3448
6389,20,4900,2745
6390,291,4900,3569
6391,175,4901,84
6392,321,4901,3547
6393,271,4901,3547
6394,2,4901,3547
6395,504,4901,3547
6396,308,4901,3547
6397,8,4902,2668
6398,6,4902,3752
6399,494,4903,778
6400,11,4903,778
6401,686,4903,3270
6402,494,4904,2645
6403,29,4904,2645
6404,1,4904,4479
6405,11,4904,5653
6406,17,4905,641
6407,8,4906,297
6408,40,4906,1281
6409,412,4906,1281
6410,512,4906,1585
6411,283,4906,1585
6412,6,4906,2313
6413,412,4906,2313
6414,340,4907,260
6415,368,4907,3134
6416,623,4907,3838
6417,617,4908,28
6418,13,4909,3735
6419,43,4910,1177
6420,20,4911,3173
6421,12,4911,6735
6422,81,4912,1688
6423,67,4912,3789
6424,519,4912,5749
6425,4,4913,1667
6426,278,4914,3848
6427,509,4914,5828
6428,340,4914,5828
6429,6,4915,1316
6430,2,4916,666
6431,13,4916,3190
6432,338,4917,1711
6433,10,4917,3883
6434,17,4918,4464
6435,170,4919,381
6436,57,4919,3646
6437,238,4920,1372
6438,339,4920,5233
6439,504,4920,5233
6440,494,4921,2472
6441,1,4921,2472
6442,29,4921,5200
6443,494,4921,5200
6444,29,4921,6138
6445,2,4922,3770
6446,133,4922,5610
6447,617,4923,5258
6448,95,4923,6015
6449,16,4924,1324
6450,512,4924,6210
6451,8,4925,2746
6452,66,4925,3500
6453,617,4926,2677
6454,692,4926,3169
6455,6,4927,2103
6456,494,4927,2103
6457,6,4927,5256
6458,21,4928,4983
6459,617,4929,242
6460,45,4929,3871
6461,502,4930,1975
6462,262,4930,1975
6463,10,4930,2579
6464,247,4930,5691
6465,42,4931,5636
6466,559,4932,5120
6467,306,4932,5120
6468,25,4932,5329
6469,213,4933,4569
6470,494,4933,4569
6471,29,4934,1044
6472,73,4934,1483
6473,62,4934,1601
6474,4,4935,896
6475,617,4935,5612
6476,8,4936,2563
6477,617,4936,2563
6478,434,4936,6079
6479,617,4936,6079
6480,2,4937,3996
6481,495,4937,3996
6482,691,4937,3996
6483,494,4937,3996
6484,11,4937,5222
6485,10,4937,5222
6486,35,4938,3617
6487,336,4939,1829
6488,359,4939,3388
6489,500,4939,3388
6490,504,4940,4398
6491,379,4940,4398
6492,42,4941,3225
6493,42,4941,4291
6494,367,4942,1761
6495,367,4942,1945
6496,367,4942,3590
6497,3,4943,1434
6498,3,4943,4684
6499,581,4943,4684
6500,504,4944,2151
6501,338,4944,2151
6502,519,4944,2151
6503,378,4945,2119
6504,128,4945,2119
6505,269,4945,3514
6506,3,4946,156
6507,24,4946,1042
6508,3,4946,2060
6509,57,4947,4987
6510,2,4948,209
6511,1,4948,2940
6512,102,4948,5002
6513,2,4949,3032
6514,11,4949,5817
6515,578,4950,336
6516,11,4950,336
6517,120,4950,2551
6518,9,4951,4039
6519,2,4952,1986
6520,4,4952,4273
6521,1,4952,4993
6522,180,4953,6011
6523,6,4954,935
6524,3,4954,5732
6525,617,4955,3213
6526,6,4956,1983
6527,519,4956,2151
6528,5,4956,4974
6529,185,4957,536
6530,357,4957,2155
6531,512,4957,2970
6532,283,4957,2970
6533,179,4957,3308
6534,4,4958,5568
6535,2,4959,1621
6536,17,4960,5347
6537,4,4961,6507
6538,64,4962,2620
6539,509,4962,2620
6540,656,4962,2896
